cancellation_id,subscription_id,cancellation_date,cancellation_reason,voluntary_churn,save_offer_presented,save_offer_accepted
CAN001398,SUB0004336,2026-02-12,Competitor,1,0,0
CAN001399,SUB0004339,2026-05-23,Product Not Needed,1,0,0
CAN001400,SUB0004341,2026-06-09,Payment Failure,0,0,0
CAN001401,SUB0004346,2026-05-14,Product Usability,1,0,0
CAN001402,SUB0004348,2025-02-11,Payment Failure,0,0,0
CAN001403,SUB0004348,2025-09-26,Payment Failure,0,0,0
CAN001404,SUB0004349,2026-02-11,Temporary Need Ended,1,0,0
CAN001405,SUB0004351,2025-11-24,Other,1,0,0
CAN001406,SUB0004353,2026-03-24,Too Expensive,1,0,0
CAN001407,SUB0004355,2024-11-14,Product Not Needed,1,1,0
CAN001408,SUB0004356,2026-02-22,Product Not Needed,1,1,0
CAN001409,SUB0004357,2025-04-16,Product Not Needed,1,1,0
CAN001410,SUB0004358,2025-07-29,Too Expensive,1,0,0
CAN001411,SUB0004366,2025-07-17,Competitor,1,1,0
CAN001412,SUB0004367,2025-09-26,Product Not Needed,1,1,0
CAN001413,SUB0004369,2025-11-12,Low Usage,1,1,0
CAN001414,SUB0004370,2026-06-25,Low Usage,1,1,0
CAN001415,SUB0004372,2026-03-11,Payment Failure,0,0,0
CAN001416,SUB0004374,2025-06-22,Too Expensive,1,0,0
CAN001417,SUB0004376,2025-08-25,Low Usage,1,0,0
CAN001418,SUB0004377,2024-10-31,Low Usage,1,0,0
CAN001419,SUB0004378,2025-11-23,Too Expensive,1,0,0
CAN001420,SUB0004379,2025-01-30,Too Expensive,1,1,0
CAN001421,SUB0004381,2024-05-10,Temporary Need Ended,1,0,0
CAN001422,SUB0004381,2026-05-11,Low Usage,1,0,0
CAN001423,SUB0004386,2026-06-12,Product Not Needed,1,1,0
CAN001424,SUB0004388,2026-02-09,Too Expensive,1,0,0
CAN001425,SUB0004393,2025-09-29,Too Expensive,1,0,0
CAN001426,SUB0004393,2026-06-21,Temporary Need Ended,1,1,0
CAN001427,SUB0004399,2025-06-17,Product Not Needed,1,1,0
CAN001428,SUB0004400,2026-05-24,Too Expensive,1,0,0
CAN001429,SUB0004406,2024-04-15,Too Expensive,1,1,0
CAN001430,SUB0004407,2025-03-11,Too Expensive,1,1,0
CAN001431,SUB0004410,2025-12-27,Product Not Needed,1,0,0
CAN001432,SUB0004412,2026-03-24,Payment Failure,0,0,0
CAN001433,SUB0004413,2025-08-15,Product Usability,1,1,0
CAN001434,SUB0004425,2026-03-15,Competitor,1,0,0
CAN001435,SUB0004426,2026-04-16,Competitor,1,1,0
CAN001436,SUB0004428,2025-09-23,Product Not Needed,1,1,0
CAN001437,SUB0004431,2026-02-15,Product Not Needed,1,0,0
CAN001438,SUB0004436,2026-01-20,Too Expensive,1,0,0
CAN001439,SUB0004440,2025-11-22,Product Not Needed,1,1,0
CAN001440,SUB0004447,2024-09-30,Product Not Needed,1,0,0
CAN001441,SUB0004452,2025-02-21,Other,1,1,0
CAN001442,SUB0004454,2025-02-16,Too Expensive,1,1,0
CAN001443,SUB0004456,2026-05-30,Other,1,1,0
CAN001444,SUB0004461,2025-11-16,Payment Failure,0,0,0
CAN001445,SUB0004465,2026-01-27,Temporary Need Ended,1,0,0
CAN001446,SUB0004467,2025-12-10,Product Not Needed,1,0,0
CAN001447,SUB0004468,2025-02-20,Other,1,0,0
CAN001448,SUB0004468,2026-02-28,Other,1,0,0
CAN001449,SUB0004469,2026-02-16,Temporary Need Ended,1,0,0
CAN001450,SUB0004473,2025-06-27,Other,1,1,0
CAN001451,SUB0004476,2025-03-09,Competitor,1,1,0
CAN001452,SUB0004478,2025-03-09,Product Not Needed,1,0,0
CAN001453,SUB0004481,2025-07-12,Product Not Needed,1,0,0
CAN001454,SUB0004483,2025-10-24,Competitor,1,1,0
CAN001455,SUB0004485,2026-02-12,Product Not Needed,1,0,0
CAN001456,SUB0004487,2026-03-24,Product Not Needed,1,0,0
CAN001457,SUB0004488,2025-11-13,Product Usability,1,0,0
CAN001458,SUB0004490,2025-10-30,Competitor,1,1,0
CAN001459,SUB0004492,2025-09-27,Competitor,1,1,0
CAN001460,SUB0004494,2025-05-13,Product Usability,1,0,0
CAN001461,SUB0004495,2025-11-27,Competitor,1,0,0
CAN001462,SUB0004496,2026-02-13,Product Not Needed,1,0,0
CAN001463,SUB0004497,2025-11-30,Product Not Needed,1,1,0
CAN001464,SUB0004498,2024-12-23,Temporary Need Ended,1,1,0
CAN001465,SUB0004499,2026-03-26,Product Not Needed,1,1,0
CAN001466,SUB0004500,2025-05-26,Payment Failure,0,0,0
CAN001467,SUB0004503,2025-06-29,Too Expensive,1,0,0
CAN001468,SUB0004504,2025-03-18,Competitor,1,1,0
CAN001469,SUB0004508,2026-01-24,Product Not Needed,1,0,0
CAN001470,SUB0004510,2025-10-26,Product Not Needed,1,0,0
CAN001471,SUB0004511,2026-05-09,Too Expensive,1,1,0
CAN001472,SUB0004515,2025-02-26,Too Expensive,1,0,0
CAN001473,SUB0004518,2026-03-22,Other,1,1,0
CAN001474,SUB0004524,2025-01-23,Competitor,1,1,0
CAN001475,SUB0004524,2025-08-19,Too Expensive,1,0,0
CAN001476,SUB0004531,2026-06-25,Low Usage,1,0,0
CAN001477,SUB0004537,2025-10-12,Low Usage,1,1,0
CAN001478,SUB0004541,2026-04-23,Other,1,1,0
CAN001479,SUB0004545,2024-10-15,Temporary Need Ended,1,1,0
CAN001480,SUB0004561,2025-02-27,Too Expensive,1,1,0
CAN001481,SUB0004563,2025-07-29,Product Not Needed,1,1,0
CAN001482,SUB0004572,2026-03-27,Product Usability,1,1,0
CAN001483,SUB0004573,2026-03-20,Product Not Needed,1,1,0
CAN001484,SUB0004575,2025-07-19,Competitor,1,1,0
CAN001485,SUB0004584,2025-12-13,Poor Support Experience,1,0,0
CAN001486,SUB0004588,2026-06-12,Product Not Needed,1,1,0
CAN001487,SUB0004593,2026-03-22,Too Expensive,1,1,0
CAN001488,SUB0004595,2026-02-15,Product Not Needed,1,1,0
CAN001489,SUB0004598,2026-02-28,Too Expensive,1,1,0
CAN001490,SUB0004600,2025-04-24,Too Expensive,1,0,0
CAN001491,SUB0004602,2026-04-18,Too Expensive,1,0,0
CAN001492,SUB0004604,2024-02-13,Product Not Needed,1,0,0
CAN001493,SUB0004608,2024-06-16,Product Not Needed,1,0,0
CAN001494,SUB0004610,2025-09-10,Other,1,0,0
CAN001495,SUB0004611,2026-05-20,Too Expensive,1,0,0
CAN001496,SUB0004617,2026-02-23,Competitor,1,1,0
CAN001497,SUB0004619,2025-07-16,Too Expensive,1,1,0
CAN001498,SUB0004624,2025-09-26,Too Expensive,1,1,0
CAN001499,SUB0004625,2025-06-26,Product Not Needed,1,0,0
CAN001500,SUB0004626,2025-07-25,Competitor,1,1,0
CAN001501,SUB0004627,2026-03-10,Product Not Needed,1,0,0
CAN001502,SUB0004629,2025-10-20,Low Usage,1,0,0
CAN001503,SUB0004631,2026-06-20,Low Usage,1,1,0
CAN001504,SUB0004633,2026-05-16,Too Expensive,1,1,0
CAN001505,SUB0004634,2025-10-28,Too Expensive,1,0,0
CAN001506,SUB0004640,2025-12-25,Too Expensive,1,0,0
CAN001507,SUB0004642,2025-02-25,Too Expensive,1,1,0
CAN001508,SUB0004644,2024-09-23,Payment Failure,0,0,0
CAN001509,SUB0004645,2025-09-23,Competitor,1,1,0
CAN001510,SUB0004651,2024-12-26,Product Not Needed,1,1,0
CAN001511,SUB0004652,2026-01-10,Too Expensive,1,0,0
CAN001512,SUB0004653,2026-03-27,Too Expensive,1,1,0
CAN001513,SUB0004656,2025-07-22,Competitor,1,0,0
CAN001514,SUB0004659,2025-07-24,Too Expensive,1,1,0
CAN001515,SUB0004664,2026-02-17,Too Expensive,1,1,0
CAN001516,SUB0004666,2025-11-20,Low Usage,1,1,0
CAN001517,SUB0004678,2025-08-18,Too Expensive,1,0,0
CAN001518,SUB0004681,2026-04-12,Temporary Need Ended,1,0,0
CAN001519,SUB0004682,2026-01-28,Payment Failure,0,0,0
CAN001520,SUB0004683,2026-03-16,Payment Failure,0,0,0
CAN001521,SUB0004687,2025-04-16,Too Expensive,1,1,0
CAN001522,SUB0004688,2025-08-29,Too Expensive,1,1,0
CAN001523,SUB0004692,2024-05-31,Too Expensive,1,1,0
CAN001524,SUB0004698,2025-03-18,Product Not Needed,1,1,0
CAN001525,SUB0004702,2026-04-23,Product Not Needed,1,0,0
CAN001526,SUB0004703,2025-04-17,Too Expensive,1,0,0
CAN001527,SUB0004704,2024-06-10,Competitor,1,1,0
CAN001528,SUB0004705,2025-03-14,Too Expensive,1,1,0
CAN001529,SUB0004707,2026-04-24,Competitor,1,1,0
CAN001530,SUB0004711,2025-07-18,Low Usage,1,1,0
CAN001531,SUB0004713,2025-06-21,Product Not Needed,1,1,0
CAN001532,SUB0004714,2025-09-21,Too Expensive,1,0,0
CAN001533,SUB0004717,2026-06-22,Temporary Need Ended,1,0,0
CAN001534,SUB0004722,2025-10-24,Technical Problems,1,1,0
CAN001535,SUB0004723,2026-03-18,Technical Problems,1,1,0
CAN001536,SUB0004724,2026-05-18,Too Expensive,1,1,0
CAN001537,SUB0004725,2025-09-13,Competitor,1,1,0
CAN001538,SUB0004726,2025-02-19,Too Expensive,1,1,0
CAN001539,SUB0004727,2024-08-21,Low Usage,1,1,0
CAN001540,SUB0004728,2025-01-10,Temporary Need Ended,1,1,0
CAN001541,SUB0004731,2024-11-09,Product Usability,1,0,0
CAN001542,SUB0004733,2025-04-27,Temporary Need Ended,1,1,0
CAN001543,SUB0004738,2025-06-23,Product Not Needed,1,0,0
CAN001544,SUB0004742,2025-11-14,Low Usage,1,1,0
CAN001545,SUB0004744,2026-04-15,Payment Failure,0,0,0
CAN001546,SUB0004749,2026-01-24,Product Not Needed,1,1,0
CAN001547,SUB0004750,2026-02-28,Too Expensive,1,1,0
CAN001548,SUB0004757,2026-04-29,Temporary Need Ended,1,0,0
CAN001549,SUB0004760,2025-11-18,Poor Support Experience,1,0,0
CAN001550,SUB0004763,2026-03-10,Product Usability,1,0,0
CAN001551,SUB0004768,2026-03-21,Temporary Need Ended,1,1,0
CAN001552,SUB0004773,2026-05-14,Product Not Needed,1,1,0
CAN001553,SUB0004775,2026-06-26,Temporary Need Ended,1,0,0
CAN001554,SUB0004785,2026-02-19,Competitor,1,1,0
CAN001555,SUB0004786,2025-09-11,Too Expensive,1,0,0
CAN001556,SUB0004787,2025-02-21,Payment Failure,0,0,0
CAN001557,SUB0004790,2026-06-30,Other,1,1,0
CAN001558,SUB0004793,2026-05-30,Temporary Need Ended,1,1,0
CAN001559,SUB0004796,2025-10-23,Product Not Needed,1,1,0
CAN001560,SUB0004797,2026-02-26,Product Not Needed,1,0,0
CAN001561,SUB0004801,2024-12-09,Too Expensive,1,0,0
CAN001562,SUB0004802,2026-05-28,Temporary Need Ended,1,1,0
CAN001563,SUB0004803,2026-06-25,Other,1,0,0
CAN001564,SUB0004806,2025-04-26,Payment Failure,0,0,0
CAN001565,SUB0004807,2025-05-30,Product Not Needed,1,0,0
CAN001566,SUB0004815,2024-04-25,Temporary Need Ended,1,1,0
CAN001567,SUB0004817,2025-02-18,Too Expensive,1,0,0
CAN001568,SUB0004825,2025-09-13,Product Usability,1,1,0
CAN001569,SUB0004828,2025-03-29,Other,1,1,0
CAN001570,SUB0004830,2025-12-28,Product Not Needed,1,1,0
CAN001571,SUB0004832,2025-10-09,Too Expensive,1,0,0
CAN001572,SUB0004835,2025-10-29,Product Usability,1,1,0
CAN001573,SUB0004836,2026-05-15,Temporary Need Ended,1,1,0
CAN001574,SUB0004838,2026-05-24,Too Expensive,1,0,0
CAN001575,SUB0004839,2025-07-12,Other,1,0,0
CAN001576,SUB0004842,2026-06-13,Competitor,1,1,0
CAN001577,SUB0004844,2025-10-11,Temporary Need Ended,1,0,0
CAN001578,SUB0004845,2025-02-21,Too Expensive,1,0,0
CAN001579,SUB0004853,2025-11-18,Temporary Need Ended,1,0,0
CAN001580,SUB0004858,2025-02-28,Product Not Needed,1,1,0
CAN001581,SUB0004867,2026-05-30,Competitor,1,1,0
CAN001582,SUB0004869,2025-07-25,Temporary Need Ended,1,0,0
CAN001583,SUB0004870,2025-06-14,Product Not Needed,1,0,0
CAN001584,SUB0004871,2025-09-18,Payment Failure,0,0,0
CAN001585,SUB0004878,2024-10-28,Too Expensive,1,0,0
CAN001586,SUB0004881,2025-02-10,Temporary Need Ended,1,0,0
CAN001587,SUB0004886,2026-05-09,Payment Failure,0,0,0
CAN001588,SUB0004897,2026-06-23,Payment Failure,0,0,0
CAN001589,SUB0004904,2026-03-24,Low Usage,1,0,0
CAN001590,SUB0004909,2025-03-12,Too Expensive,1,1,0
CAN001591,SUB0004910,2026-02-28,Low Usage,1,0,0
CAN001592,SUB0004911,2026-01-17,Competitor,1,0,0
CAN001593,SUB0004912,2025-04-11,Product Usability,1,1,0
CAN001594,SUB0004916,2026-01-27,Too Expensive,1,0,0
CAN001595,SUB0004922,2026-04-29,Product Not Needed,1,0,0
CAN001596,SUB0004924,2026-06-18,Other,1,1,0
CAN001597,SUB0004927,2025-09-19,Too Expensive,1,1,0
CAN001598,SUB0004928,2024-08-09,Product Usability,1,1,0
CAN001599,SUB0004930,2025-07-20,Payment Failure,0,0,0
CAN001600,SUB0004931,2026-04-27,Payment Failure,0,0,0
CAN001601,SUB0004935,2024-10-17,Low Usage,1,1,0
CAN001602,SUB0004939,2025-06-11,Too Expensive,1,1,0
CAN001603,SUB0004945,2025-10-28,Payment Failure,0,0,0
CAN001604,SUB0004946,2025-10-15,Competitor,1,1,0
CAN001605,SUB0004949,2025-12-14,Other,1,1,0
CAN001606,SUB0004952,2026-03-31,Payment Failure,0,0,0
CAN001607,SUB0004953,2026-03-25,Product Not Needed,1,0,0
CAN001608,SUB0004955,2026-04-18,Payment Failure,0,0,0
CAN001609,SUB0004959,2025-05-29,Too Expensive,1,1,0
CAN001610,SUB0004960,2026-05-17,Competitor,1,0,0
CAN001611,SUB0004969,2024-09-22,Low Usage,1,0,0
CAN001612,SUB0004973,2026-04-11,Competitor,1,0,0
CAN001613,SUB0004974,2024-09-09,Product Not Needed,1,1,0
CAN001614,SUB0004977,2026-04-12,Product Not Needed,1,1,0
CAN001615,SUB0004979,2025-08-16,Other,1,0,0
CAN001616,SUB0004981,2026-05-22,Too Expensive,1,0,0
CAN001617,SUB0004983,2026-02-26,Temporary Need Ended,1,0,0
CAN001618,SUB0004986,2025-01-18,Temporary Need Ended,1,0,0
CAN001619,SUB0004988,2025-11-29,Too Expensive,1,0,0
CAN001620,SUB0004991,2026-06-24,Payment Failure,0,0,0
CAN001621,SUB0004998,2024-08-17,Product Not Needed,1,0,0
CAN001622,SUB0005000,2025-08-25,Competitor,1,1,0
CAN001623,SUB0005002,2024-12-14,Low Usage,1,1,0
CAN001624,SUB0005004,2025-06-27,Low Usage,1,0,0
CAN001625,SUB0005005,2025-07-22,Poor Support Experience,1,0,0
CAN001626,SUB0005006,2025-10-12,Too Expensive,1,1,0
CAN001627,SUB0005009,2026-06-12,Product Not Needed,1,1,0
CAN001628,SUB0005011,2025-02-21,Other,1,1,0
CAN001629,SUB0005012,2026-01-30,Too Expensive,1,0,0
CAN001630,SUB0005017,2025-10-30,Too Expensive,1,0,0
CAN001631,SUB0005029,2025-01-17,Payment Failure,0,0,0
CAN001632,SUB0005030,2026-06-19,Technical Problems,1,0,0
CAN001633,SUB0005031,2025-06-19,Product Not Needed,1,1,0
CAN001634,SUB0005032,2026-01-25,Too Expensive,1,0,0
CAN001635,SUB0005033,2026-04-16,Competitor,1,1,0
CAN001636,SUB0005034,2026-03-10,Payment Failure,0,0,0
CAN001637,SUB0005036,2026-04-25,Payment Failure,0,0,0
CAN001638,SUB0005039,2025-12-20,Competitor,1,1,0
CAN001639,SUB0005047,2025-02-25,Temporary Need Ended,1,0,0
CAN001640,SUB0005050,2025-01-29,Temporary Need Ended,1,1,0
CAN001641,SUB0005051,2026-02-16,Product Not Needed,1,0,0
CAN001642,SUB0005052,2025-11-14,Competitor,1,1,0
CAN001643,SUB0005053,2025-12-10,Product Not Needed,1,0,0
CAN001644,SUB0005054,2025-10-31,Competitor,1,1,0
CAN001645,SUB0005055,2026-05-12,Competitor,1,0,0
CAN001646,SUB0005056,2024-03-26,Low Usage,1,1,0
CAN001647,SUB0005059,2026-06-15,Product Not Needed,1,1,0
CAN001648,SUB0005063,2024-08-16,Too Expensive,1,1,0
CAN001649,SUB0005072,2026-01-17,Too Expensive,1,1,0
CAN001650,SUB0005078,2025-05-19,Payment Failure,0,0,0
CAN001651,SUB0005088,2026-01-25,Product Not Needed,1,0,0
CAN001652,SUB0005091,2026-03-22,Too Expensive,1,0,0
CAN001653,SUB0005097,2026-01-14,Too Expensive,1,1,0
CAN001654,SUB0005100,2024-07-15,Product Not Needed,1,0,0
CAN001655,SUB0005101,2025-12-09,Product Not Needed,1,0,0
CAN001656,SUB0005105,2026-06-18,Temporary Need Ended,1,1,0
CAN001657,SUB0005111,2026-01-23,Payment Failure,0,0,0
CAN001658,SUB0005113,2026-02-25,Temporary Need Ended,1,0,0
CAN001659,SUB0005119,2025-02-17,Product Not Needed,1,1,0
CAN001660,SUB0005122,2025-08-19,Competitor,1,0,0
CAN001661,SUB0005123,2025-10-23,Competitor,1,1,0
CAN001662,SUB0005129,2026-06-25,Competitor,1,0,0
CAN001663,SUB0005135,2025-10-21,Payment Failure,0,0,0
CAN001664,SUB0005136,2026-03-12,Competitor,1,0,0
CAN001665,SUB0005138,2026-01-22,Other,1,1,0
CAN001666,SUB0005139,2025-03-21,Payment Failure,0,0,0
CAN001667,SUB0005141,2024-11-27,Too Expensive,1,0,0
CAN001668,SUB0005143,2026-03-17,Too Expensive,1,0,0
CAN001669,SUB0005146,2025-06-15,Product Usability,1,1,0
CAN001670,SUB0005150,2026-05-23,Payment Failure,0,0,0
CAN001671,SUB0005152,2024-12-09,Temporary Need Ended,1,0,0
CAN001672,SUB0005162,2025-12-22,Payment Failure,0,0,0
CAN001673,SUB0005173,2026-02-10,Temporary Need Ended,1,1,0
CAN001674,SUB0005174,2026-01-21,Other,1,1,0
CAN001675,SUB0005176,2024-12-25,Too Expensive,1,1,0
CAN001676,SUB0005177,2025-12-19,Product Not Needed,1,0,0
CAN001677,SUB0005179,2026-03-13,Competitor,1,1,0
CAN001678,SUB0005180,2025-03-29,Competitor,1,1,0
CAN001679,SUB0005183,2025-10-28,Temporary Need Ended,1,0,0
CAN001680,SUB0005184,2026-05-24,Low Usage,1,1,0
CAN001681,SUB0005202,2024-09-11,Competitor,1,0,0
CAN001682,SUB0005203,2025-02-10,Too Expensive,1,1,0
CAN001683,SUB0005204,2026-03-12,Too Expensive,1,0,0
CAN001684,SUB0005206,2025-06-18,Too Expensive,1,0,0
CAN001685,SUB0005208,2025-07-11,Product Not Needed,1,0,0
CAN001686,SUB0005212,2026-03-13,Temporary Need Ended,1,0,0
CAN001687,SUB0005214,2025-11-16,Other,1,1,0
CAN001688,SUB0005216,2024-09-18,Competitor,1,1,0
CAN001689,SUB0005218,2026-05-09,Competitor,1,1,0
CAN001690,SUB0005223,2026-03-15,Other,1,1,0
CAN001691,SUB0005225,2025-11-21,Competitor,1,0,0
CAN001692,SUB0005228,2026-04-23,Too Expensive,1,0,0
CAN001693,SUB0005231,2026-06-11,Too Expensive,1,0,0
CAN001694,SUB0005232,2026-04-10,Too Expensive,1,1,0
CAN001695,SUB0005233,2025-03-13,Low Usage,1,1,0
CAN001696,SUB0005234,2026-02-28,Product Not Needed,1,0,0
CAN001697,SUB0005236,2025-10-26,Temporary Need Ended,1,0,0
CAN001698,SUB0005239,2026-05-16,Payment Failure,0,0,0
CAN001699,SUB0005247,2025-07-09,Too Expensive,1,1,0
CAN001700,SUB0005249,2025-01-15,Temporary Need Ended,1,1,0
CAN001701,SUB0005251,2025-12-14,Low Usage,1,1,0
CAN001702,SUB0005255,2025-07-09,Competitor,1,0,0
CAN001703,SUB0005258,2025-02-24,Product Not Needed,1,0,0
CAN001704,SUB0005260,2024-08-13,Temporary Need Ended,1,1,0
CAN001705,SUB0005260,2025-05-22,Payment Failure,0,0,0
CAN001706,SUB0005265,2025-11-30,Other,1,1,0
CAN001707,SUB0005267,2024-04-18,Product Not Needed,1,1,0
CAN001708,SUB0005268,2024-11-14,Technical Problems,1,0,0
CAN001709,SUB0005271,2025-01-09,Too Expensive,1,1,0
CAN001710,SUB0005274,2025-07-14,Low Usage,1,1,0
CAN001711,SUB0005275,2025-11-26,Temporary Need Ended,1,1,0
CAN001712,SUB0005278,2025-07-24,Low Usage,1,0,0
CAN001713,SUB0005281,2025-08-25,Competitor,1,1,0
CAN001714,SUB0005285,2024-11-21,Too Expensive,1,0,0
CAN001715,SUB0005288,2026-03-14,Too Expensive,1,1,0
CAN001716,SUB0005289,2026-06-14,Competitor,1,1,0
CAN001717,SUB0005293,2025-10-10,Product Not Needed,1,1,0
CAN001718,SUB0005294,2025-10-31,Temporary Need Ended,1,1,0
CAN001719,SUB0005296,2026-05-15,Competitor,1,1,0
CAN001720,SUB0005299,2025-08-10,Product Not Needed,1,0,0
CAN001721,SUB0005310,2025-06-13,Competitor,1,0,0
CAN001722,SUB0005311,2025-11-09,Payment Failure,0,0,0
CAN001723,SUB0005318,2025-12-12,Too Expensive,1,0,0
CAN001724,SUB0005320,2025-05-11,Too Expensive,1,0,0
CAN001725,SUB0005321,2026-03-09,Too Expensive,1,1,0
CAN001726,SUB0005322,2025-12-09,Payment Failure,0,0,0
CAN001727,SUB0005324,2025-10-13,Product Not Needed,1,1,0
CAN001728,SUB0005330,2025-04-21,Product Not Needed,1,1,0
CAN001729,SUB0005339,2026-03-20,Payment Failure,0,0,0
CAN001730,SUB0005341,2024-08-16,Too Expensive,1,0,0
CAN001731,SUB0005341,2026-05-10,Other,1,0,0
CAN001732,SUB0005342,2026-05-29,Temporary Need Ended,1,1,0
CAN001733,SUB0005345,2026-03-17,Temporary Need Ended,1,0,0
CAN001734,SUB0005347,2025-04-26,Product Not Needed,1,1,0
CAN001735,SUB0005351,2025-02-25,Product Not Needed,1,0,0
CAN001736,SUB0005371,2026-01-22,Too Expensive,1,1,0
CAN001737,SUB0005373,2025-10-24,Product Usability,1,0,0
CAN001738,SUB0005374,2025-07-31,Low Usage,1,1,0
CAN001739,SUB0005381,2024-03-20,Temporary Need Ended,1,0,0
CAN001740,SUB0005385,2025-01-22,Low Usage,1,1,0
CAN001741,SUB0005388,2025-05-21,Temporary Need Ended,1,0,0
CAN001742,SUB0005389,2026-03-26,Too Expensive,1,1,0
CAN001743,SUB0005395,2024-10-16,Too Expensive,1,1,0
CAN001744,SUB0005396,2025-09-10,Competitor,1,1,0
CAN001745,SUB0005398,2025-05-29,Product Not Needed,1,0,0
CAN001746,SUB0005402,2025-09-26,Payment Failure,0,0,0
CAN001747,SUB0005403,2025-10-19,Product Not Needed,1,1,0
CAN001748,SUB0005405,2025-11-28,Low Usage,1,0,0
CAN001749,SUB0005410,2025-04-16,Payment Failure,0,0,0
CAN001750,SUB0005412,2024-11-16,Too Expensive,1,1,0
CAN001751,SUB0005416,2026-05-19,Competitor,1,1,0
CAN001752,SUB0005420,2025-01-10,Other,1,0,0
CAN001753,SUB0005423,2026-06-21,Temporary Need Ended,1,0,0
CAN001754,SUB0005429,2026-06-13,Product Not Needed,1,1,0
CAN001755,SUB0005439,2024-06-15,Low Usage,1,1,0
CAN001756,SUB0005443,2025-03-10,Too Expensive,1,1,0
CAN001757,SUB0005447,2025-11-11,Too Expensive,1,1,0
CAN001758,SUB0005451,2024-12-28,Too Expensive,1,0,0
CAN001759,SUB0005452,2025-12-13,Other,1,0,0
CAN001760,SUB0005458,2025-11-22,Competitor,1,1,0
CAN001761,SUB0005462,2024-10-18,Product Not Needed,1,1,0
CAN001762,SUB0005467,2025-11-21,Competitor,1,1,0
CAN001763,SUB0005467,2026-04-19,Too Expensive,1,0,0
CAN001764,SUB0005476,2026-06-12,Product Not Needed,1,1,0
CAN001765,SUB0005482,2026-05-28,Temporary Need Ended,1,0,0
CAN001766,SUB0005483,2024-10-11,Product Not Needed,1,0,0
CAN001767,SUB0005484,2024-12-23,Too Expensive,1,0,0
CAN001768,SUB0005486,2026-01-19,Competitor,1,1,0
CAN001769,SUB0005489,2026-05-13,Too Expensive,1,1,0
CAN001770,SUB0005491,2025-09-13,Low Usage,1,0,0
CAN001771,SUB0005492,2026-04-28,Payment Failure,0,0,0
CAN001772,SUB0005496,2025-04-09,Too Expensive,1,1,0
CAN001773,SUB0005497,2025-04-24,Product Not Needed,1,0,0
CAN001774,SUB0005498,2025-07-18,Other,1,1,0
CAN001775,SUB0005499,2026-05-24,Product Not Needed,1,0,0
CAN001776,SUB0005500,2026-04-30,Product Not Needed,1,1,0
CAN001777,SUB0005502,2025-05-31,Poor Support Experience,1,1,0
CAN001778,SUB0005504,2025-09-29,Product Not Needed,1,1,0
CAN001779,SUB0005511,2025-09-16,Technical Problems,1,1,0
CAN001780,SUB0005513,2025-10-27,Payment Failure,0,0,0
CAN001781,SUB0005514,2026-03-11,Too Expensive,1,0,0
CAN001782,SUB0005518,2025-03-10,Other,1,1,0
CAN001783,SUB0005519,2025-12-12,Too Expensive,1,1,0
CAN001784,SUB0005520,2025-02-11,Low Usage,1,1,0
CAN001785,SUB0005525,2024-06-24,Temporary Need Ended,1,1,0
CAN001786,SUB0005528,2025-07-28,Other,1,0,0
CAN001787,SUB0005529,2025-09-09,Low Usage,1,0,0
CAN001788,SUB0005531,2026-06-25,Competitor,1,1,0
CAN001789,SUB0005532,2026-04-18,Other,1,1,0
CAN001790,SUB0005536,2025-01-30,Too Expensive,1,1,0
CAN001791,SUB0005541,2026-05-13,Product Not Needed,1,0,0
CAN001792,SUB0005543,2025-09-25,Other,1,1,0
CAN001793,SUB0005545,2026-04-29,Product Not Needed,1,0,0
CAN001794,SUB0005548,2024-08-15,Payment Failure,0,0,0
CAN001795,SUB0005553,2024-10-27,Too Expensive,1,1,0
CAN001796,SUB0005554,2025-07-11,Low Usage,1,1,0
CAN001797,SUB0005555,2025-11-19,Competitor,1,1,0
CAN001798,SUB0005565,2026-03-27,Product Not Needed,1,1,0
CAN001799,SUB0005572,2026-06-27,Too Expensive,1,1,0
CAN001800,SUB0005574,2025-10-23,Competitor,1,0,0
CAN001801,SUB0005580,2025-10-21,Competitor,1,0,0
CAN001802,SUB0005583,2024-10-25,Product Not Needed,1,1,0
CAN001803,SUB0005591,2025-07-21,Product Not Needed,1,0,0
CAN001804,SUB0005594,2025-02-10,Product Not Needed,1,1,0
CAN001805,SUB0005596,2025-12-20,Too Expensive,1,0,0
CAN001806,SUB0005597,2025-05-29,Too Expensive,1,0,0
CAN001807,SUB0005599,2025-05-16,Temporary Need Ended,1,1,0
CAN001808,SUB0005602,2024-12-15,Competitor,1,1,0
CAN001809,SUB0005605,2026-03-29,Too Expensive,1,0,0
CAN001810,SUB0005607,2026-01-14,Technical Problems,1,1,0
CAN001811,SUB0005609,2025-11-30,Temporary Need Ended,1,0,0
CAN001812,SUB0005610,2026-04-14,Temporary Need Ended,1,1,0
CAN001813,SUB0005613,2025-05-12,Other,1,1,0
CAN001814,SUB0005615,2025-04-19,Product Not Needed,1,1,0
CAN001815,SUB0005616,2025-09-13,Temporary Need Ended,1,0,0
CAN001816,SUB0005618,2025-09-16,Temporary Need Ended,1,1,0
CAN001817,SUB0005626,2025-09-29,Payment Failure,0,0,0
CAN001818,SUB0005627,2025-10-12,Payment Failure,0,0,0
CAN001819,SUB0005630,2026-05-31,Other,1,1,0
CAN001820,SUB0005631,2025-08-26,Too Expensive,1,1,0
CAN001821,SUB0005635,2025-04-24,Other,1,0,0
