contact_id,subscription_id,contact_date,channel,reason,resolved_first_contact,csat_score,refund_requested
CON00007769,SUB0002562,2024-11-22,Email,Technical Issue,1,5,0
CON00007770,SUB0002562,2025-04-07,Email,Technical Issue,1,5,0
CON00007771,SUB0002562,2025-07-19,Phone,Cancellation Inquiry,1,4,0
CON00007772,SUB0002562,2026-04-24,Chat,Feature Request,0,3,0
CON00007773,SUB0002563,2024-11-18,Email,Billing Question,1,5,0
CON00007774,SUB0002563,2025-02-13,Phone,Payment Issue,1,5,0
CON00007775,SUB0002563,2025-08-03,Email,Payment Issue,1,5,0
CON00007776,SUB0002563,2026-02-17,Email,Product Usability,1,5,0
CON00007777,SUB0002563,2026-06-02,Phone,Cancellation Inquiry,1,5,0
CON00007778,SUB0002563,2026-06-12,Web Form,Feature Request,1,5,0
CON00007779,SUB0002564,2025-06-13,Email,Cancellation Inquiry,1,4,0
CON00007780,SUB0002564,2025-09-27,Email,Plan Change,1,4,0
CON00007781,SUB0002564,2025-12-12,Email,Billing Question,1,5,1
CON00007782,SUB0002564,2026-03-11,Phone,Plan Change,1,5,0
CON00007783,SUB0002565,2025-05-01,Chat,Feature Request,1,5,0
CON00007784,SUB0002565,2025-06-12,Web Form,Cancellation Inquiry,1,4,0
CON00007785,SUB0002565,2025-10-12,Phone,Cancellation Inquiry,0,4,0
CON00007786,SUB0002565,2026-02-17,Chat,Billing Question,1,5,0
CON00007787,SUB0002565,2026-04-06,Chat,Billing Question,1,5,1
CON00007788,SUB0002566,2025-09-22,Email,Account Access,1,5,0
CON00007789,SUB0002566,2025-10-23,Chat,Feature Request,1,5,0
CON00007790,SUB0002566,2025-11-07,Phone,Billing Question,0,3,0
CON00007791,SUB0002567,2024-08-04,Email,Cancellation Inquiry,1,4,0
CON00007792,SUB0002567,2025-03-22,Chat,Plan Change,1,4,0
CON00007793,SUB0002567,2025-04-05,Phone,Technical Issue,0,4,0
CON00007794,SUB0002567,2025-04-20,Email,Payment Issue,1,4,0
CON00007795,SUB0002567,2025-04-04,Phone,Cancellation Inquiry,1,5,0
CON00007796,SUB0002567,2026-01-25,Phone,Plan Change,1,4,0
CON00007797,SUB0002567,2026-02-09,Phone,Feature Request,1,5,0
CON00007798,SUB0002567,2026-06-20,Email,Technical Issue,0,4,0
CON00007799,SUB0002568,2024-10-11,Phone,Feature Request,0,4,0
CON00007800,SUB0002568,2026-02-19,Chat,Plan Change,1,5,0
CON00007801,SUB0002569,2025-07-12,Email,Technical Issue,1,4,0
CON00007802,SUB0002570,2025-05-22,Email,Billing Question,1,5,0
CON00007803,SUB0002570,2025-06-08,Chat,Technical Issue,0,3,0
CON00007804,SUB0002570,2025-07-25,Email,Technical Issue,0,3,0
CON00007805,SUB0002570,2025-11-25,Email,Billing Question,1,5,1
CON00007806,SUB0002570,2025-12-25,Chat,Technical Issue,0,4,0
CON00007807,SUB0002570,2026-01-13,Email,Technical Issue,1,4,0
CON00007808,SUB0002572,2024-05-19,Phone,Feature Request,1,5,0
CON00007809,SUB0002572,2024-12-22,Chat,Payment Issue,0,3,0
CON00007810,SUB0002572,2024-12-05,Chat,Payment Issue,1,5,0
CON00007811,SUB0002572,2025-03-27,Email,Plan Change,1,5,0
CON00007812,SUB0002573,2024-12-10,Email,Account Access,1,5,0
CON00007813,SUB0002574,2026-05-14,Email,Technical Issue,1,5,0
CON00007814,SUB0002575,2025-01-08,Email,Billing Question,1,4,0
CON00007815,SUB0002575,2025-06-11,Web Form,Plan Change,1,5,0
CON00007816,SUB0002575,2025-08-23,Phone,Technical Issue,1,5,0
CON00007817,SUB0002575,2025-11-21,Email,Account Access,1,5,0
CON00007818,SUB0002575,2026-06-14,Web Form,Technical Issue,1,4,0
CON00007819,SUB0002575,2026-06-09,Chat,Account Access,1,5,0
CON00007820,SUB0002577,2024-03-11,Email,Account Access,1,4,0
CON00007821,SUB0002577,2024-12-25,Email,Technical Issue,0,3,0
CON00007822,SUB0002577,2025-03-27,Chat,Feature Request,1,4,0
CON00007823,SUB0002577,2025-08-06,Chat,Technical Issue,1,4,0
CON00007824,SUB0002577,2025-09-25,Web Form,Technical Issue,1,5,0
CON00007825,SUB0002577,2026-01-10,Email,Billing Question,1,5,1
CON00007826,SUB0002577,2026-05-11,Web Form,Feature Request,1,4,0
CON00007827,SUB0002578,2025-11-06,Chat,Technical Issue,1,4,0
CON00007828,SUB0002578,2025-11-11,Phone,Billing Question,1,5,0
CON00007829,SUB0002578,2026-06-17,Chat,Plan Change,1,5,0
CON00007830,SUB0002578,2026-06-05,Chat,Cancellation Inquiry,1,5,0
CON00007831,SUB0002579,2024-08-08,Phone,Cancellation Inquiry,0,4,0
CON00007832,SUB0002579,2024-10-07,Chat,Plan Change,1,5,0
CON00007833,SUB0002579,2024-11-16,Phone,Feature Request,1,4,0
CON00007834,SUB0002580,2024-10-26,Chat,Technical Issue,1,5,0
CON00007835,SUB0002580,2025-04-26,Email,Feature Request,1,5,0
CON00007836,SUB0002580,2025-11-20,Phone,Account Access,1,5,0
CON00007837,SUB0002580,2026-06-13,Phone,Plan Change,1,5,0
CON00007838,SUB0002581,2025-03-02,Phone,Plan Change,0,4,0
CON00007839,SUB0002581,2025-07-08,Web Form,Payment Issue,1,5,0
CON00007840,SUB0002581,2025-07-07,Phone,Feature Request,1,5,0
CON00007841,SUB0002581,2025-07-25,Chat,Payment Issue,0,4,1
CON00007842,SUB0002582,2026-02-12,Phone,Plan Change,0,4,0
CON00007843,SUB0002583,2025-07-06,Web Form,Technical Issue,0,4,0
CON00007844,SUB0002583,2025-09-04,Phone,Account Access,0,4,0
CON00007845,SUB0002583,2025-10-03,Chat,Cancellation Inquiry,1,4,0
CON00007846,SUB0002583,2026-02-01,Chat,Account Access,1,5,0
CON00007847,SUB0002584,2025-11-05,Email,Feature Request,1,5,0
CON00007848,SUB0002584,2025-11-02,Phone,Account Access,0,4,0
CON00007849,SUB0002584,2026-06-17,Email,Account Access,1,5,0
CON00007850,SUB0002585,2026-02-02,Chat,Account Access,1,5,0
CON00007851,SUB0002585,2026-04-21,Email,Account Access,1,5,0
CON00007852,SUB0002585,2026-06-24,Phone,Plan Change,1,4,0
CON00007853,SUB0002586,2026-03-17,Email,Feature Request,1,5,0
CON00007854,SUB0002588,2024-08-01,Email,Plan Change,1,4,0
CON00007855,SUB0002588,2024-10-26,Email,Technical Issue,1,4,0
CON00007856,SUB0002588,2025-12-03,Chat,Technical Issue,0,3,0
CON00007857,SUB0002588,2026-02-05,Chat,Technical Issue,0,4,0
CON00007858,SUB0002588,2026-02-27,Phone,Technical Issue,1,4,0
CON00007859,SUB0002588,2026-04-25,Email,Plan Change,1,5,0
CON00007860,SUB0002588,2026-06-13,Chat,Feature Request,1,5,0
CON00007861,SUB0002589,2025-11-25,Web Form,Technical Issue,0,4,0
CON00007862,SUB0002589,2026-01-22,Email,Technical Issue,1,5,0
CON00007863,SUB0002589,2026-01-17,Email,Technical Issue,0,3,0
CON00007864,SUB0002589,2026-03-10,Phone,Account Access,1,5,0
CON00007865,SUB0002590,2025-04-25,Web Form,Feature Request,1,5,0
CON00007866,SUB0002590,2025-05-02,Phone,Feature Request,1,4,0
CON00007867,SUB0002592,2025-05-26,Email,Billing Question,1,4,0
CON00007868,SUB0002592,2025-07-27,Chat,Technical Issue,1,4,0
CON00007869,SUB0002593,2025-12-17,Phone,Billing Question,1,5,0
CON00007870,SUB0002593,2026-02-26,Web Form,Technical Issue,0,5,0
CON00007871,SUB0002593,2026-05-08,Web Form,Cancellation Inquiry,1,4,0
CON00007872,SUB0002595,2024-12-11,Email,Billing Question,1,5,1
CON00007873,SUB0002595,2025-10-21,Email,Technical Issue,0,3,0
CON00007874,SUB0002595,2026-05-22,Email,Account Access,1,5,0
CON00007875,SUB0002597,2025-01-26,Email,Plan Change,1,5,0
CON00007876,SUB0002597,2025-03-04,web form,Billing Question,1,5,0
CON00007877,SUB0002597,2025-09-22,Chat,Plan Change,1,4,0
CON00007878,SUB0002598,2026-05-21,Phone,Account Access,1,5,0
CON00007879,SUB0002598,2026-06-27,Chat,Technical Issue,1,5,0
CON00007880,SUB0002600,2025-06-09,Web Form,Feature Request,1,5,0
CON00007881,SUB0002600,2026-02-09,Email,Cancellation Inquiry,1,4,0
CON00007882,SUB0002600,2026-03-08,Phone,Feature Request,0,4,0
CON00007883,SUB0002602,2024-05-25,Phone,Payment Issue,1,4,0
CON00007884,SUB0002602,2024-05-01,Email,Payment Issue,1,5,0
CON00007885,SUB0002602,2025-01-03,Phone,Technical Issue,0,4,0
CON00007886,SUB0002603,2026-04-17,Web Form,Plan Change,1,4,0
CON00007887,SUB0002604,2024-06-23,Phone,Feature Request,1,5,0
CON00007888,SUB0002604,2024-07-10,Email,Feature Request,1,5,0
CON00007889,SUB0002604,2025-01-07,Phone,Billing Question,1,5,0
CON00007890,SUB0002604,2025-06-22,Email,Billing Question,1,4,0
CON00007891,SUB0002604,2025-10-16,Phone,Plan Change,1,5,0
CON00007892,SUB0002604,2026-02-21,Web Form,Feature Request,1,5,0
CON00007893,SUB0002605,2025-07-12,Phone,Product Usability,1,4,0
CON00007894,SUB0002605,2025-11-03,Phone,Plan Change,1,5,0
CON00007895,SUB0002605,2026-05-03,Phone,Plan Change,1,5,0
CON00007896,SUB0002606,2025-12-13,Email,Billing Question,1,5,0
CON00007897,SUB0002606,2026-05-13,Web Form,Cancellation Inquiry,1,5,0
CON00007898,SUB0002606,2026-05-25,Chat,Billing Question,1,5,0
CON00007899,SUB0002608,2025-05-15,Chat,Feature Request,1,5,0
CON00007900,SUB0002608,2025-08-09,Web Form,Technical Issue,1,5,0
CON00007901,SUB0002608,2025-12-26,Web Form,Billing Question,1,5,0
CON00007902,SUB0002608,2026-01-05,Phone,Account Access,1,5,0
CON00007903,SUB0002608,2026-03-16,Chat,Cancellation Inquiry,1,4,0
CON00007904,SUB0002609,2025-02-18,Chat,Account Access,1,4,0
CON00007905,SUB0002609,2025-06-06,Phone,Cancellation Inquiry,1,4,0
CON00007906,SUB0002609,2025-09-12,Chat,Cancellation Inquiry,1,5,0
CON00007907,SUB0002610,2024-06-08,Phone,Technical Issue,0,3,0
CON00007908,SUB0002610,2025-07-15,Email,Cancellation Inquiry,1,5,0
CON00007909,SUB0002610,2025-09-20,Phone,Account Access,1,5,0
CON00007910,SUB0002610,2025-10-21,Chat,Payment Issue,0,3,1
CON00007911,SUB0002612,2025-12-21,Chat,Account Access,1,5,0
CON00007912,SUB0002612,2026-02-18,Chat,Cancellation Inquiry,1,4,0
CON00007913,SUB0002614,2025-12-09,Phone,Technical Issue,0,4,0
CON00007914,SUB0002616,2025-09-19,Chat,Cancellation Inquiry,1,4,0
CON00007915,SUB0002616,2025-10-15,Email,Plan Change,1,5,0
CON00007916,SUB0002616,2025-11-01,Email,Feature Request,1,5,0
CON00007917,SUB0002616,2026-01-21,Chat,Technical Issue,1,4,0
CON00007918,SUB0002616,2026-03-02,Chat,Cancellation Inquiry,1,5,0
CON00007919,SUB0002616,2026-06-05,Chat,Feature Request,0,4,0
CON00007920,SUB0002616,2026-06-26,Phone,Cancellation Inquiry,1,3,0
CON00007921,SUB0002617,2025-09-02,Email,Technical Issue,0,4,0
CON00007922,SUB0002617,2025-12-16,Phone,Technical Issue,1,5,0
CON00007923,SUB0002617,2026-02-09,Email,Billing Question,1,5,0
CON00007924,SUB0002618,2026-04-04,Email,Feature Request,1,4,0
CON00007925,SUB0002619,2026-03-25,Email,Cancellation Inquiry,1,4,0
CON00007926,SUB0002620,2026-03-10,Chat,Billing Question,1,5,1
CON00007927,SUB0002620,2026-04-24,Chat,Account Access,1,4,0
CON00007928,SUB0002620,2026-05-18,Email,Feature Request,1,5,0
CON00007929,SUB0002620,2026-06-26,Chat,Account Access,1,5,0
CON00007930,SUB0002623,2025-05-26,Email,Plan Change,0,3,0
CON00007931,SUB0002623,2025-08-22,Email,Product Usability,1,5,0
CON00007932,SUB0002623,2026-02-03,Email,Cancellation Inquiry,0,4,0
CON00007933,SUB0002623,2026-05-26,Phone,Billing Question,1,5,1
CON00007934,SUB0002624,2025-03-15,Chat,Technical Issue,0,4,0
CON00007935,SUB0002624,2025-09-11,Chat,Technical Issue,0,4,0
CON00007936,SUB0002624,2025-10-11,Phone,Plan Change,1,5,0
CON00007937,SUB0002624,2025-11-19,Phone,Account Access,1,4,0
CON00007938,SUB0002624,2026-04-23,Phone,Account Access,1,5,0
CON00007939,SUB0002625,2026-01-03,Chat,Billing Question,1,4,0
CON00007940,SUB0002625,2026-01-05,Phone,Technical Issue,0,3,0
CON00007941,SUB0002625,2026-02-25,Phone,Cancellation Inquiry,1,4,0
CON00007942,SUB0002626,2026-03-08,Phone,Plan Change,1,5,0
CON00007943,SUB0002626,2026-04-26,Web Form,Technical Issue,0,3,0
CON00007944,SUB0002627,2025-05-21,Chat,Cancellation Inquiry,1,5,0
CON00007945,SUB0002627,2025-07-11,Chat,Technical Issue,0,3,0
CON00007946,SUB0002627,2026-05-07,Chat,Billing Question,1,5,0
CON00007947,SUB0002628,2024-10-06,Email,Technical Issue,1,4,0
CON00007948,SUB0002628,2024-11-23,Phone,Feature Request,0,5,0
CON00007949,SUB0002629,2026-01-26,Chat,Technical Issue,1,5,0
CON00007950,SUB0002629,2026-06-20,Chat,Plan Change,1,5,0
CON00007951,SUB0002629,2026-06-22,Phone,Billing Question,1,5,0
CON00007952,SUB0002630,2025-09-11,Phone,Plan Change,1,4,0
CON00007953,SUB0002631,2025-05-10,Web Form,Feature Request,1,5,0
CON00007954,SUB0002631,2025-06-10,Email,Account Access,0,4,0
CON00007955,SUB0002631,2025-06-01,Phone,Technical Issue,0,4,0
CON00007956,SUB0002631,2025-08-19,Phone,Account Access,0,3,0
CON00007957,SUB0002631,2025-09-23,Phone,Billing Question,1,5,0
CON00007958,SUB0002631,2025-09-14,Chat,Account Access,1,5,0
CON00007959,SUB0002631,2026-01-14,Phone,Technical Issue,1,4,0
CON00007960,SUB0002632,2025-02-10,Phone,Feature Request,0,4,0
CON00007961,SUB0002632,2025-11-12,Email,Technical Issue,0,3,0
CON00007962,SUB0002632,2025-11-17,Email,Technical Issue,0,3,0
CON00007963,SUB0002633,2026-02-13,Chat,Account Access,1,4,0
CON00007964,SUB0002633,2026-03-06,Email,Feature Request,0,4,0
CON00007965,SUB0002633,2026-05-08,Web Form,Payment Issue,1,4,1
CON00007966,SUB0002634,2024-12-27,Phone,Technical Issue,1,4,0
CON00007967,SUB0002634,2025-06-01,Email,Feature Request,0,3,0
CON00007968,SUB0002635,2024-06-16,Email,Technical Issue,1,5,0
CON00007969,SUB0002635,2025-08-12,Phone,Billing Question,1,5,1
CON00007970,SUB0002635,2025-10-04,Chat,Technical Issue,1,4,0
CON00007971,SUB0002636,2025-05-16,Email,Billing Question,1,5,0
CON00007972,SUB0002636,2025-07-14,Email,Technical Issue,1,4,0
CON00007973,SUB0002636,2025-08-15,Phone,Technical Issue,0,4,0
CON00007974,SUB0002636,2025-11-13,Chat,Product Usability,1,5,0
CON00007975,SUB0002637,2026-03-01,Phone,Technical Issue,1,5,0
CON00007976,SUB0002637,2026-04-01,Chat,Cancellation Inquiry,1,5,0
CON00007977,SUB0002638,2026-06-09,Chat,Technical Issue,1,5,0
CON00007978,SUB0002639,2025-08-03,Chat,Plan Change,1,5,0
CON00007979,SUB0002640,2024-06-13,Chat,Technical Issue,1,4,0
CON00007980,SUB0002641,2026-02-10,Chat,Technical Issue,0,3,0
CON00007981,SUB0002642,2024-05-08,Chat,Billing Question,0,3,0
CON00007982,SUB0002642,2024-09-26,email,Plan Change,1,4,0
CON00007983,SUB0002642,2025-03-10,Web Form,Technical Issue,1,5,0
CON00007984,SUB0002642,2025-03-15,Chat,Technical Issue,0,3,0
CON00007985,SUB0002642,2025-04-18,Phone,Cancellation Inquiry,0,4,0
CON00007986,SUB0002642,2025-06-22, Email ,Payment Issue,0,3,0
CON00007987,SUB0002642,2025-06-17,Chat,Feature Request,0,4,0
CON00007988,SUB0002642,2025-07-22,Chat,Technical Issue,0,4,0
CON00007989,SUB0002642,2025-09-11,Chat,Account Access,1,5,0
CON00007990,SUB0002643,2025-07-13,Chat,Feature Request,0,4,0
CON00007991,SUB0002643,2025-08-24,Email,Account Access,1,5,0
CON00007992,SUB0002643,2025-10-24,Phone,Feature Request,1,4,0
CON00007993,SUB0002643,2025-12-02,Phone,Product Usability,1,5,0
CON00007994,SUB0002643,2026-01-04,Phone,Account Access,1,5,0
CON00007995,SUB0002644,2025-07-02,Web Form,Technical Issue,1,5,0
CON00007996,SUB0002644,2025-09-19,Email,Cancellation Inquiry,0,3,0
CON00007997,SUB0002644,2025-09-26,Email,Product Usability,1,5,0
CON00007998,SUB0002644,2025-11-18,Web Form,Technical Issue,1,4,0
CON00007999,SUB0002644,2025-12-06,Chat,Billing Question,1,5,0
CON00008000,SUB0002645,2026-05-13,Web Form,Billing Question,1,5,0
CON00008001,SUB0002646,2026-01-05,Chat,Billing Question,1,5,0
CON00008002,SUB0002646,2026-06-06,Web Form,Billing Question,1,4,1
CON00008003,SUB0002646,2026-06-22,Chat,Feature Request,1,4,0
CON00008004,SUB0002647,2025-04-23,Phone,Billing Question,1,5,0
CON00008005,SUB0002648,2024-12-03,Phone,Plan Change,1,4,0
CON00008006,SUB0002648,2025-04-07,Email,Plan Change,1,5,0
CON00008007,SUB0002648,2025-07-15,Chat,Cancellation Inquiry,0,4,0
CON00008008,SUB0002648,2025-08-10,Phone,Technical Issue,0,4,0
CON00008009,SUB0002648,2025-09-01,Chat,Plan Change,1,5,0
CON00008010,SUB0002648,2026-01-08,Chat,Feature Request,1,4,0
CON00008011,SUB0002649,2026-02-12,Email,Plan Change,1,5,0
CON00008012,SUB0002650,2026-02-01,Chat,Feature Request,1,4,0
CON00008013,SUB0002650,2026-02-10,Phone,Billing Question,1,5,0
CON00008014,SUB0002651,2025-06-12,Email,Plan Change,1,4,0
CON00008015,SUB0002651,2025-11-01,Email,Feature Request,0,5,0
CON00008016,SUB0002651,2025-11-13,Chat,Technical Issue,0,4,0
CON00008017,SUB0002651,2026-03-25,Email,Technical Issue,0,3,0
CON00008018,SUB0002652,2024-02-11,Email,Payment Issue,0,3,0
CON00008019,SUB0002652,2024-02-14,Chat,Payment Issue,1,4,0
CON00008020,SUB0002652,2024-03-24,Chat,Billing Question,1,5,0
CON00008021,SUB0002652,2024-07-27,Email,Cancellation Inquiry,0,3,0
CON00008022,SUB0002652,2024-10-15,Email,Cancellation Inquiry,1,4,0
CON00008023,SUB0002652,2025-01-24,Phone,Technical Issue,0,5,0
CON00008024,SUB0002652,2025-05-04,Chat,Feature Request,1,4,0
CON00008025,SUB0002652,2025-06-04,Chat,Billing Question,1,5,1
CON00008026,SUB0002652,2025-11-25,Web Form,Cancellation Inquiry,1,4,0
CON00008027,SUB0002652,2025-11-01,Phone,Cancellation Inquiry,1,5,0
CON00008028,SUB0002653,2024-09-11,Email,Feature Request,1,5,0
CON00008029,SUB0002653,2025-02-21,Web Form,Plan Change,1,4,0
CON00008030,SUB0002653,2025-06-04,Email,Account Access,1,5,0
CON00008031,SUB0002653,2025-11-13,Chat,Billing Question,1,5,0
CON00008032,SUB0002653,2026-01-25,Phone,Billing Question,1,5,0
CON00008033,SUB0002654,2025-05-04,Email,Billing Question,0,4,0
CON00008034,SUB0002654,2026-02-09,Email,Payment Issue,1,5,0
CON00008035,SUB0002654,2026-06-15,Email,Billing Question,1,5,0
CON00008036,SUB0002655,2025-06-27,Phone,Cancellation Inquiry,0,3,0
CON00008037,SUB0002655,2025-10-25,Email,Payment Issue,1,5,0
CON00008038,SUB0002655,2025-11-22,Chat,Product Usability,1,4,0
CON00008039,SUB0002655,2026-06-12,Email,Feature Request,1,5,0
CON00008040,SUB0002656,2025-06-14,Email,Product Usability,1,4,0
CON00008041,SUB0002656,2025-10-04,Chat,Billing Question,0,4,0
CON00008042,SUB0002656,2025-12-15,Email,Technical Issue,0,4,0
CON00008043,SUB0002656,2026-04-18,Phone,Technical Issue,1,5,0
CON00008044,SUB0002657,2025-02-14,Email,Plan Change,1,5,0
CON00008045,SUB0002657,2025-03-05,Chat,Account Access,1,5,0
CON00008046,SUB0002657,2026-02-06,Email,Payment Issue,1,5,0
CON00008047,SUB0002657,2026-02-04,Phone,Cancellation Inquiry,1,4,0
CON00008048,SUB0002657,2026-03-08,Chat,Billing Question,1,4,0
CON00008049,SUB0002657,2026-04-27,Web Form,Technical Issue,0,4,0
CON00008050,SUB0002658,2025-12-02,Chat,Technical Issue,0,4,0
CON00008051,SUB0002658,2026-04-17,Chat,Cancellation Inquiry,0,3,0
CON00008052,SUB0002659,2024-07-11,Phone,Plan Change,1,5,0
CON00008053,SUB0002659,2025-01-18,Email,Billing Question,1,5,0
CON00008054,SUB0002659,2026-03-22,Chat,Account Access,1,4,0
CON00008055,SUB0002659,2026-06-25,Email,Feature Request,1,4,0
CON00008056,SUB0002660,2026-03-12,Email,Technical Issue,1,4,0
CON00008057,SUB0002660,2026-05-27,Chat,Plan Change,1,5,0
CON00008058,SUB0002662,2025-11-01,Chat,Billing Question,0,5,0
CON00008059,SUB0002663,2025-04-08,Email,Technical Issue,1,4,0
CON00008060,SUB0002664,2026-04-03,Phone,Plan Change,1,5,0
CON00008061,SUB0002665,2026-05-25,Web Form,Feature Request,1,4,0
CON00008062,SUB0002667,2024-03-02,Chat,Feature Request,0,4,0
CON00008063,SUB0002667,2024-08-14,Phone,Technical Issue,1,5,0
CON00008064,SUB0002667,2025-10-22,Email,Cancellation Inquiry,1,4,0
CON00008065,SUB0002667,2025-11-22,Email,Technical Issue,1,5,0
CON00008066,SUB0002667,2026-05-20,Chat,Plan Change,1,5,0
CON00008067,SUB0002667,2026-05-13,Phone,Plan Change,1,5,0
CON00008068,SUB0002669,2026-05-06,Email,Billing Question,1,5,1
CON00008069,SUB0002670,2025-11-03,Chat,Technical Issue,0,3,0
CON00008070,SUB0002670,2026-02-05,Email,Billing Question,1,5,0
CON00008071,SUB0002671,2025-01-24,Chat,Technical Issue,1,4,0
CON00008072,SUB0002672,2024-10-04,Phone,Account Access,1,4,0
CON00008073,SUB0002672,2025-07-18,Email,Technical Issue,1,4,0
CON00008074,SUB0002672,2025-07-08,Phone,Technical Issue,1,5,0
CON00008075,SUB0002672,2025-08-10,Chat,Cancellation Inquiry,0,5,0
CON00008076,SUB0002672,2025-12-13,Email,Plan Change,1,4,0
CON00008077,SUB0002672,2026-01-03,Chat,Billing Question,1,5,0
CON00008078,SUB0002672,2026-06-14,Email,Account Access,0,4,0
CON00008079,SUB0002674,2024-04-12,Phone,Feature Request,1,5,0
CON00008080,SUB0002674,2025-03-23,Phone,Plan Change,0,4,0
CON00008081,SUB0002674,2025-08-04,Email,Billing Question,1,5,0
CON00008082,SUB0002674,2025-09-26,Phone,Account Access,1,3,0
CON00008083,SUB0002674,2025-10-14,Phone,Technical Issue,0,4,0
CON00008084,SUB0002674,2026-05-09,Email,Account Access,1,4,0
CON00008085,SUB0002675,2025-04-17,Web Form,Plan Change,1,5,0
CON00008086,SUB0002675,2025-07-05,Chat,Feature Request,0,3,0
CON00008087,SUB0002675,2026-02-12,Email,Plan Change,1,4,0
CON00008088,SUB0002676,2024-11-03,Phone,Technical Issue,0,3,0
CON00008089,SUB0002676,2025-01-11,Chat,Product Usability,1,4,0
CON00008090,SUB0002676,2025-10-26,Phone,Feature Request,1,4,0
CON00008091,SUB0002676,2025-11-16,Chat,Plan Change,1,5,0
CON00008092,SUB0002676,2026-03-16,Chat,Plan Change,0,3,0
CON00008093,SUB0002676,2026-05-24,Phone,Technical Issue,1,5,0
CON00008094,SUB0002678,2026-01-25,Chat,Plan Change,0,2,0
CON00008095,SUB0002678,2026-01-22,Phone,Technical Issue,1,4,0
CON00008096,SUB0002678,2026-01-07,Chat,Plan Change,1,5,0
CON00008097,SUB0002679,2025-11-19,Email,Product Usability,1,5,0
CON00008098,SUB0002679,2025-11-20,Phone,Product Usability,0,4,0
CON00008099,SUB0002681,2024-12-07,Email,Cancellation Inquiry,0,3,0
CON00008100,SUB0002681,2025-07-05,Phone,Feature Request,1,5,0
CON00008101,SUB0002681,2025-12-17,Chat,Account Access,0,5,0
CON00008102,SUB0002683,2024-07-20,Phone,Plan Change,1,5,0
CON00008103,SUB0002683,2024-11-17,Chat,Cancellation Inquiry,1,4,0
CON00008104,SUB0002683,2025-03-11,Email,Technical Issue,1,5,0
CON00008105,SUB0002683,2025-06-24,Phone,Technical Issue,1,5,0
CON00008106,SUB0002683,2025-09-05,Phone,Cancellation Inquiry,0,3,0
CON00008107,SUB0002683,2025-11-07,Phone,Plan Change,1,5,0
CON00008108,SUB0002683,2025-12-11,Chat,Cancellation Inquiry,1,5,0
CON00008109,SUB0002683,2026-01-04,Web Form,Cancellation Inquiry,1,3,0
CON00008110,SUB0002683,2026-01-10,Chat,Technical Issue,0,4,0
CON00008111,SUB0002683,2026-03-13,Phone,Billing Question,1,5,0
CON00008112,SUB0002683,2026-04-19,Phone,Plan Change,0,4,0
