customer_id,signup_date,country,customer_segment,acquisition_channel,age_group
CUST001404,2025-11-20,CR,Consumer,Paid Social,55+
CUST001405,2024-03-09,GB,Premium Consumer,Direct,35-44
CUST001406,2026-02-27,MX,Premium Consumer,Referral,25-34
CUST001407,2026-01-25,MX,Consumer,Affiliate,35-44
CUST001408,2024-02-04,BR,Consumer,Partner,25-34
CUST001409,2026-02-07,US,Consumer,Direct,45-54
CUST001410,2025-02-23,US,Consumer,Paid Social,55+
CUST001411,2024-06-21,US,Consumer,Paid Social,25-34
CUST001412,2025-10-14,MX,Consumer,Paid Social,45-54
CUST001413,2025-05-08,CR,Small Business,Paid Social,45-54
CUST001414,2025-05-09,US,Consumer,Referral,25-34
CUST001415,2025-01-07,MX,Premium Consumer,Organic Search,25-34
CUST001416,2026-02-19,GB,Consumer,Organic Search,35-44
CUST001417,2024-08-05,CR,Consumer,Referral,25-34
CUST001418,2025-10-01,US,Small Business,Referral,25-34
CUST001419,2025-06-25,US,Premium Consumer,Paid Social,45-54
CUST001420,2025-05-11,CR,Premium Consumer,Affiliate,35-44
CUST001421,2025-12-10,US,Small Business,Direct,45-54
CUST001422,2025-05-16,MX,Consumer,Organic Search,18-24
CUST001423,2025-10-27,US,Consumer,Referral,18-24
CUST001424,2025-04-15,CR,Consumer,Direct,18-24
CUST001425,2024-05-20,GB,Consumer,Partner,25-34
CUST001426,2025-12-23,MX,Consumer,Organic Search,35-44
CUST001427,2024-10-08,US,Consumer,Partner,45-54
CUST001428,2025-05-28,US,Consumer,Organic Search,35-44
CUST001429,2024-01-08,GB,Premium Consumer,Organic Search,35-44
CUST001430,2024-02-18,US,Small Business,Organic Search,25-34
CUST001431,2025-03-09,CR,Consumer,Organic Search,45-54
CUST001432,2025-04-23,US,Consumer,Affiliate,25-34
CUST001433,2025-10-19,US,Small Business,Organic Search,25-34
CUST001434,2025-04-13,CR,Consumer,Organic Search,18-24
CUST001435,2026-03-31,CR,Consumer,Direct,25-34
CUST001436,2026-01-05,CA,Consumer,Direct,55+
CUST001437,2026-03-11,CA,Consumer,Paid Social,35-44
CUST001438,2024-06-13,CA,Consumer,Referral,55+
CUST001439,2025-05-31,US,Consumer,Partner,35-44
CUST001440,2026-03-20,MX,Consumer,Affiliate,35-44
CUST001441,2025-11-05,US,Consumer,Organic Search,25-34
CUST001442,2024-10-28,MX,Consumer,Organic Search,55+
CUST001443,2026-03-01,MX,Small Business,Paid Social,25-34
CUST001444,2025-11-28,US,Premium Consumer,Direct,25-34
CUST001445,2024-07-27,US,Consumer,Organic Search,45-54
CUST001446,2024-04-24,US,Consumer,Partner,25-34
CUST001447,2025-06-23,MX,Consumer,Organic Search,35-44
CUST001448,2024-04-19,US,Consumer,Paid Social,45-54
CUST001449,2024-06-23,US,Premium Consumer,Referral,35-44
CUST001450,2026-03-12,CA,Consumer,Referral,55+
CUST001451,2025-06-27,CA,Consumer,Referral,55+
CUST001452,2025-06-03,CA,Consumer,Paid Social,45-54
CUST001453,2025-10-20,US,Premium Consumer,Partner,55+
CUST001454,2025-03-18,MX,Premium Consumer,Affiliate,25-34
CUST001455,2024-10-21,CA,Premium Consumer,Organic Search,35-44
CUST001456,2026-03-16,GB,Premium Consumer,Organic Search,35-44
CUST001457,2025-04-08,MX,Consumer,Referral,35-44
CUST001458,2024-08-28,US,Consumer,Referral,55+
CUST001459,2025-01-30,US,Consumer,Referral,55+
CUST001460,2026-01-17,US,Consumer,Referral,25-34
CUST001461,2025-03-17,GB,Premium Consumer,Partner,25-34
CUST001462,2025-11-11,BR,Consumer,Direct,45-54
CUST001463,2024-12-05,CA,Consumer,Partner,25-34
CUST001464,2024-01-06,CR,Consumer,Direct,35-44
CUST001465,2025-05-26,CR,Premium Consumer,Partner,55+
CUST001466,2024-01-13,CR,Consumer,Direct,55+
CUST001467,2025-08-04,US,Consumer,Direct,35-44
CUST001468,2024-03-09,US,Consumer,Organic Search,35-44
CUST001469,2024-12-29,US,Small Business,Organic Search,18-24
CUST001470,2024-07-22,US,Small Business,Organic Search,35-44
CUST001471,2024-11-17,GB,Premium Consumer,Paid Social,25-34
CUST001472,2026-02-02,US,Consumer,Partner,18-24
CUST001473,2026-01-20,US,Consumer,Paid Social,35-44
CUST001474,2025-11-18,BR,Premium Consumer,Referral,18-24
CUST001475,2024-05-28,US,Premium Consumer,Organic Search,45-54
CUST001476,2025-08-01,GB,Consumer,Organic Search,55+
CUST001477,2024-11-20,CR,Consumer,Partner,25-34
CUST001478,2024-12-13,MX,Consumer,Organic Search,35-44
CUST001479,2024-01-20,US,Consumer,Referral,18-24
CUST001480,2025-10-16,US,Consumer,Organic Search,25-34
CUST001481,2024-06-11,US,Small Business,Affiliate,35-44
CUST001482,2024-09-21,US,Small Business,Referral,25-34
CUST001483,2025-09-09,US,Consumer,Partner,25-34
CUST001484,2024-11-07,CR,Consumer,Paid Social,25-34
CUST001485,2025-04-03,MX,Consumer,Affiliate,45-54
CUST001486,2025-03-20,US,Consumer,Referral,55+
CUST001487,2024-03-23,US,Premium Consumer,Referral,25-34
CUST001488,2025-08-16,US,Premium Consumer,Organic Search,18-24
CUST001489,2024-11-13,GB,Consumer,Paid Social,35-44
CUST001490,2024-06-22,BR,Consumer,Direct,35-44
CUST001491,2025-09-24,US,Premium Consumer,Referral,35-44
CUST001492,2024-04-07,MX,Premium Consumer,Organic Search,35-44
CUST001493,2025-08-16,BR,Consumer,Affiliate,55+
CUST001494,2024-12-31,CR,Consumer,Paid Social,35-44
CUST001495,2025-07-26,US,Consumer,Affiliate,45-54
CUST001496,2025-06-12,GB,Premium Consumer,Partner,55+
CUST001497,2025-09-27,US,Consumer,Affiliate,55+
CUST001498,2024-08-01,MX,Consumer,Referral,35-44
CUST001499,2024-08-27,CR,Premium Consumer,Organic Search,45-54
CUST001500,2025-07-12,CR,Consumer,Organic Search,25-34
CUST001501,2024-12-15,BR,Consumer,Referral,35-44
CUST001502,2024-07-14,CA,Small Business,Referral,45-54
CUST001503,2025-03-06,CA,Consumer,Paid Social,25-34
CUST001504,2024-01-27,US,Consumer,Organic Search,45-54
CUST001505,2024-10-07,US,Consumer,Paid Social,45-54
CUST001506,2024-10-31,CA,Premium Consumer,Paid Social,25-34
CUST001507,2025-06-14,BR,Consumer,Paid Social,25-34
CUST001508,2025-09-12,GB,Consumer,Direct,25-34
CUST001509,2025-11-15,US,Consumer,Referral,25-34
CUST001510,2024-04-23,MX,Consumer,Organic Search,35-44
CUST001511,2024-04-09,GB,Premium Consumer,Referral,25-34
CUST001512,2025-07-10,US,Consumer,Direct,25-34
CUST001513,2025-06-25,US,Consumer,Organic Search,25-34
CUST001514,2024-02-06,BR,Consumer,Direct,18-24
CUST001515,2024-11-08,US,Small Business,Paid Social,35-44
CUST001516,2024-12-12,GB,Premium Consumer,Affiliate,25-34
CUST001517,2024-02-26,US,Premium Consumer,Direct,25-34
CUST001518,2026-01-14,GB,Consumer,Paid Social,35-44
CUST001519,2024-11-20,US,Small Business,Organic Search,45-54
CUST001520,2025-04-03,MX,Premium Consumer,Referral,18-24
CUST001521,2024-03-28,CR,Small Business,Direct,45-54
CUST001522,2025-10-22,CR,Consumer,Paid Social,35-44
CUST001523,2025-06-23,BR,Consumer,Direct,25-34
CUST001524,2025-10-13,CR,Small Business,Direct,35-44
CUST001525,2026-02-28,CA,Premium Consumer,Paid Social,25-34
CUST001526,2024-01-29,CA,Premium Consumer,Paid Social,25-34
CUST001527,2024-06-11,US,Small Business,Organic Search,25-34
CUST001528,2024-11-11,GB,Premium Consumer,Affiliate,25-34
CUST001529,2024-03-18,CR,Consumer,Organic Search,25-34
CUST001530,2024-09-25,CR,Consumer,Referral,45-54
CUST001531,2024-10-19,GB,Consumer,Affiliate,25-34
CUST001532,2025-03-08,US,Small Business,Referral,35-44
CUST001533,2024-12-15,CA,Consumer,Referral,18-24
CUST001534,2025-07-25,CA,Consumer,Partner,18-24
CUST001535,2024-01-19,US,Consumer,Paid Social,25-34
CUST001536,2025-10-29,MX,Consumer,Paid Social,18-24
CUST001537,2024-08-07,BR,Consumer,Referral,35-44
CUST001538,2025-08-21,BR,Consumer,Referral,25-34
CUST001539,2024-04-11,CR,Premium Consumer,Referral,45-54
CUST001540,2024-12-21,US,Consumer,Partner,25-34
CUST001541,2024-05-24,US,Consumer,Referral,25-34
CUST001542,2024-05-20,GB,Consumer,Organic Search,55+
CUST001543,2024-03-11,MX,Consumer,Paid Social,45-54
CUST001544,2026-02-04,US,Consumer,Paid Social,25-34
CUST001545,2025-12-15,CR,Consumer,Referral,18-24
CUST001546,2024-11-16,US,Premium Consumer,Paid Social,35-44
CUST001547,2024-11-15,CR,Consumer,Referral,55+
CUST001548,2024-03-20,CR,Consumer,Organic Search,45-54
CUST001549,2025-06-10,US,Consumer,Organic Search,25-34
CUST001550,2025-08-15,US,Premium Consumer,Referral,45-54
CUST001551,2024-12-10,CA,Small Business,Referral,18-24
CUST001552,2024-05-15,MX,Premium Consumer,Referral,45-54
CUST001553,2025-01-14,US,Consumer,Organic Search,35-44
CUST001554,2024-09-04,CR,Premium Consumer,Referral,45-54
CUST001555,2024-04-01,US,Consumer,Partner,45-54
CUST001556,2026-03-23,US,Small Business,Organic Search,35-44
CUST001557,2025-03-27,US,Small Business,Partner,25-34
CUST001558,2025-07-20,GB,Consumer,Organic Search,35-44
CUST001559,2026-02-05,US,Consumer,Paid Social,25-34
CUST001560,2025-10-09,MX,Consumer,Affiliate,35-44
CUST001561,2024-05-10,US,Consumer,Paid Social,25-34
CUST001562,2024-08-05,CR,Premium Consumer,Partner,25-34
CUST001563,2025-07-05,US,Consumer,Direct,25-34
CUST001564,2024-10-31,US,Small Business,Paid Social,55+
CUST001565,2025-09-15,CR,Small Business,Referral,25-34
CUST001566,2024-06-28,CR,Consumer,Referral,25-34
CUST001567,2024-09-17,MX,Consumer,Organic Search,25-34
CUST001568,2024-05-16,US,Consumer,Affiliate,25-34
CUST001569,2025-03-04,US,Consumer,Partner,25-34
CUST001570,2024-10-21,US,Premium Consumer,Direct,25-34
CUST001571,2024-10-08,BR,Small Business,Direct,18-24
CUST001572,2025-07-18,MX,Premium Consumer,Partner,35-44
CUST001573,2024-07-23,CR,Consumer,Organic Search,45-54
CUST001574,2024-10-23,CA,Small Business,Paid Social,35-44
CUST001575,2026-03-27,GB,Consumer,Organic Search,25-34
CUST001576,2024-06-03,US,Consumer,Paid Social,18-24
CUST001577,2024-12-01,US,Premium Consumer,Referral,55+
CUST001578,2024-04-27,CR,Consumer,Referral,45-54
CUST001579,2026-02-06,US,Small Business,Affiliate,55+
CUST001580,2024-05-01,CA,Consumer,Referral,45-54
CUST001581,2025-12-21,US,Premium Consumer,Paid Social,35-44
CUST001582,2025-09-12,US,Small Business,Paid Social,45-54
CUST001583,2024-08-24,US,Consumer,Affiliate,35-44
CUST001584,2024-08-12,US,Consumer,Referral,18-24
CUST001585,2024-07-15,CA,Consumer,Direct,25-34
CUST001586,2024-09-17,BR,Consumer,Organic Search,45-54
CUST001587,2024-08-03,CA,Consumer,Paid Social,25-34
CUST001588,2025-10-13,CA,Consumer,Partner,25-34
CUST001589,2025-07-02,CR,Consumer,Partner,18-24
CUST001590,2024-04-03,CA,Small Business,Direct,35-44
CUST001591,2025-10-27,MX,Consumer,Direct,45-54
CUST001592,2024-09-12,GB,Consumer,Affiliate,35-44
CUST001593,2025-03-21,US,Consumer,Direct,35-44
CUST001594,2025-09-14,US,Consumer,Referral,35-44
CUST001595,2024-02-24,GB,Small Business,Affiliate,45-54
CUST001596,2024-11-28,BR,Premium Consumer,Referral,55+
CUST001597,2025-08-06,MX,Consumer,Organic Search,25-34
CUST001598,2025-09-13,US,Consumer,Paid Social,55+
CUST001599,2025-02-11,GB,Consumer,Referral,25-34
CUST001600,2024-10-07,US,Consumer,Organic Search,35-44
CUST001601,2024-02-10,CR,Small Business,Affiliate,25-34
CUST001602,2024-08-20,CR,Premium Consumer,Paid Social,35-44
CUST001603,2025-06-18,US,Premium Consumer,Referral,45-54
CUST001604,2024-05-30,MX,Small Business,Organic Search,25-34
CUST001605,2024-12-23,US,Small Business,Referral,35-44
CUST001606,2025-06-06,US,Small Business,Organic Search,55+
CUST001607,2026-03-19,MX,Consumer,Direct,35-44
CUST001608,2025-11-02,US,Consumer,Referral,18-24
CUST001609,2024-10-17,GB,Premium Consumer,Affiliate,25-34
CUST001610,2025-07-01,MX,Consumer,Affiliate,18-24
CUST001611,2025-12-21,MX,Small Business,Paid Social,35-44
CUST001612,2025-03-13,US,Consumer,Organic Search,35-44
CUST001613,2025-08-26,BR,Small Business,Referral,35-44
CUST001614,2024-05-28,CA,Premium Consumer,Affiliate,45-54
CUST001615,2025-05-03,CR,Consumer,Paid Social,45-54
CUST001616,2025-07-07,BR,Consumer,Direct,35-44
CUST001617,2026-02-11,MX,Premium Consumer,Paid Social,35-44
CUST001618,2026-03-16,US,Premium Consumer,Paid Social,25-34
CUST001619,2025-09-08,GB,Consumer,Paid Social,45-54
CUST001620,2025-07-01,BR,Consumer,Paid Social,55+
CUST001621,2025-01-09,GB,Consumer,Paid Social,35-44
CUST001622,2025-12-18,US,Consumer,Direct,35-44
CUST001623,2024-11-17,GB,Consumer,Paid Social,35-44
CUST001624,2026-01-20,GB,Consumer,Affiliate,25-34
CUST001625,2024-05-09,BR,Consumer,Direct,45-54
CUST001626,2025-03-31,US,Small Business,Organic Search,45-54
CUST001627,2025-11-23,US,Consumer,Paid Social,55+
CUST001628,2025-10-29,MX,Consumer,Paid Social,25-34
CUST001629,2025-12-02,US,Premium Consumer,Affiliate,35-44
CUST001630,2025-04-03,BR,Premium Consumer,Organic Search,25-34
CUST001631,2024-02-11,US,Consumer,Direct,45-54
CUST001632,2024-08-18,BR,Small Business,Paid Social,35-44
CUST001633,2025-11-11,MX,Consumer,Paid Social,35-44
CUST001634,2024-05-16,US,Small Business,Organic Search,25-34
CUST001635,2025-01-06,MX,Premium Consumer,Direct,35-44
CUST001636,2025-08-12,CA,Consumer,Affiliate,35-44
CUST001637,2024-05-16,US,Consumer,Affiliate,35-44
CUST001638,2025-04-09,CR,Consumer,Partner,18-24
CUST001639,2025-04-17,US,Premium Consumer,Referral,18-24
CUST001640,2024-03-24,CR,Consumer,Referral,55+
CUST001641,2025-12-14,CR,Premium Consumer,Referral,25-34
CUST001642,2025-11-29,MX,Consumer,Affiliate,35-44
CUST001643,2025-04-10,MX,Premium Consumer,Affiliate,45-54
CUST001644,2026-01-27,US,Consumer,Paid Social,25-34
CUST001645,2026-02-15,CA,Consumer,Referral,25-34
CUST001646,2025-04-11,US,Small Business,Referral,35-44
CUST001647,2024-06-16,US,Premium Consumer,Organic Search,35-44
CUST001648,2025-08-01,US,Premium Consumer,Referral,35-44
CUST001649,2025-10-06,US,Consumer,Referral,35-44
CUST001650,2024-06-17,US,Consumer,Direct,25-34
CUST001651,2025-04-28,GB,Consumer,Organic Search,18-24
CUST001652,2025-03-04,CA,Consumer,Referral,18-24
CUST001653,2025-07-16,BR,Consumer,Paid Social,25-34
CUST001654,2025-11-06,US,Consumer,Paid Social,25-34
CUST001655,2025-05-31,CA,Consumer,Affiliate,35-44
CUST001656,2025-11-09,CR,Consumer,Organic Search,45-54
CUST001657,2024-04-02,CA,Consumer,Direct,55+
CUST001658,2024-10-21,GB,Premium Consumer,Paid Social,25-34
CUST001659,2024-01-04,GB,Consumer,Organic Search,45-54
CUST001660,2024-03-05,US,Consumer,Organic Search,25-34
CUST001661,2025-04-04,GB,Consumer,Organic Search,18-24
CUST001662,2024-08-09,US,Consumer,Partner,25-34
CUST001663,2025-11-10,US,Premium Consumer,Organic Search,35-44
CUST001664,2024-12-14,US,Consumer,Organic Search,25-34
CUST001665,2024-06-28,MX,Consumer,Direct,45-54
CUST001666,2025-05-01,CR,Small Business,Paid Social,25-34
CUST001667,2025-06-27,BR,Consumer,Paid Social,45-54
CUST001668,2025-04-02,US,Small Business,Referral,55+
CUST001669,2024-05-01,US,Consumer,Referral,35-44
CUST001670,2025-10-23,GB,Small Business,Direct,18-24
CUST001671,2025-03-21,CA,Consumer,Organic Search,45-54
CUST001672,2024-07-02,GB,Consumer,Organic Search,25-34
CUST001673,2024-03-25,US,Consumer,Paid Social,45-54
CUST001674,2025-10-11,CA,Consumer,Referral,25-34
CUST001675,2024-02-17,GB,Premium Consumer,Referral,18-24
CUST001676,2025-01-06,US,Consumer,Partner,35-44
CUST001677,2025-01-10,GB,Premium Consumer,Organic Search,35-44
CUST001678,2025-08-12,BR,Consumer,Direct,45-54
CUST001679,2025-04-19,CA,Small Business,Paid Social,35-44
CUST001680,2024-06-30,MX,Consumer,Paid Social,25-34
CUST001681,2025-08-21,GB,Consumer,Partner,55+
CUST001682,2024-09-15,US,Consumer,Organic Search,18-24
CUST001683,2024-09-22,CR,Consumer,Organic Search,45-54
CUST001684,2024-12-07,GB,Premium Consumer,Paid Social,35-44
CUST001685,2025-01-07,US,Consumer,Referral,35-44
CUST001686,2025-04-05,BR,Consumer,Paid Social,35-44
CUST001687,2025-11-03,US,Consumer,Direct,25-34
CUST001688,2024-05-16,US,Consumer,Paid Social,35-44
CUST001689,2024-10-09,US,Consumer,Direct,25-34
CUST001690,2026-03-19,US,Consumer,Direct,25-34
CUST001691,2025-02-11,MX,Small Business,Paid Social,35-44
CUST001692,2024-09-05,MX,Consumer,Referral,45-54
CUST001693,2025-09-18,US,Small Business,Referral,25-34
CUST001694,2024-03-16,GB,Consumer,Referral,18-24
CUST001695,2025-03-13,US,Consumer,Direct,25-34
CUST001696,2024-06-08,CA,Premium Consumer,Referral,35-44
CUST001697,2024-08-12,US,Consumer,Organic Search,55+
CUST001698,2025-01-17,US,Consumer,Paid Social,18-24
CUST001699,2024-08-26,US,Premium Consumer,Organic Search,35-44
CUST001700,2025-01-15,US,Consumer,Organic Search,45-54
CUST001701,2024-09-06,MX,Consumer,Direct,45-54
CUST001702,2024-07-12,MX,Small Business,Paid Social,35-44
CUST001703,2024-05-21,US,Consumer,Organic Search,25-34
CUST001704,2025-01-21,GB,Consumer,Direct,45-54
CUST001705,2025-01-05,US,Consumer,Organic Search,45-54
CUST001706,2026-01-17,GB,Small Business,Direct,25-34
CUST001707,2025-08-07,GB,Consumer,Paid Social,55+
CUST001708,2025-05-30,CR,Premium Consumer,Organic Search,25-34
CUST001709,2024-11-29,CR,Consumer,Direct,25-34
CUST001710,2025-02-20,GB,Consumer,Paid Social,25-34
CUST001711,2025-11-28,BR,Premium Consumer,Direct,25-34
CUST001712,2025-02-22,BR,Premium Consumer,Referral,35-44
CUST001713,2024-06-07,CA,Consumer,Paid Social,35-44
CUST001714,2026-02-28,GB,Premium Consumer,Referral,55+
CUST001715,2025-01-10,CA,Consumer,Organic Search,45-54
CUST001716,2025-02-13,US,Consumer,Referral,35-44
CUST001717,2024-07-06,US,Small Business,Direct,25-34
CUST001718,2024-08-30,MX,Consumer,Paid Social,55+
CUST001719,2025-01-05,US,Consumer,Direct,25-34
CUST001720,2024-02-14,CA,Small Business,Direct,45-54
CUST001721,2025-05-23,GB,Consumer,Referral,25-34
CUST001722,2026-03-08,US,Small Business,Partner,25-34
CUST001723,2025-08-13,BR,Small Business,Paid Social,25-34
CUST001724,2026-01-13,US,Consumer,Organic Search,45-54
CUST001725,2025-01-20,CR,Consumer,Organic Search,45-54
CUST001726,2026-01-10,GB,Consumer,Affiliate,25-34
CUST001727,2025-03-24,CR,Consumer,Direct,35-44
CUST001728,2024-11-10,US,Consumer,Affiliate,35-44
CUST001729,2025-12-08,CA,Consumer,Referral,35-44
CUST001730,2025-03-18,US,Premium Consumer,Direct,25-34
CUST001731,2024-08-14,CA,Premium Consumer,Partner,55+
CUST001732,2026-02-13,US,Small Business,Referral,55+
CUST001733,2024-06-27,GB,Premium Consumer,Organic Search,18-24
CUST001734,2024-06-25,CR,Consumer,Organic Search,25-34
CUST001735,2025-02-12,US,Consumer,Referral,18-24
CUST001736,2024-04-02,GB,Consumer,Organic Search,45-54
CUST001737,2025-06-10,US,Consumer,Referral,35-44
CUST001738,2024-04-30,US,Consumer,Affiliate,25-34
CUST001739,2025-11-12,US,Consumer,Paid Social,45-54
CUST001740,2025-05-19,US,Small Business,Organic Search,35-44
CUST001741,2026-03-26,CA,Consumer,Affiliate,45-54
CUST001742,2025-05-27,MX,Consumer,Affiliate,25-34
CUST001743,2025-12-06,US,Small Business,Direct,25-34
CUST001744,2026-01-04,US,Consumer,Organic Search,25-34
CUST001745,2024-02-29,MX,Consumer,Partner,45-54
CUST001746,2024-09-13,CA,Small Business,Direct,55+
CUST001747,2024-08-03,CR,Consumer,Paid Social,55+
CUST001748,2025-03-08,CA,Consumer,Paid Social,25-34
CUST001749,2025-09-13,US,Small Business,Partner,45-54
CUST001750,2024-02-03,CR,Consumer,Organic Search,25-34
CUST001751,2026-01-27,GB,Premium Consumer,Direct,45-54
CUST001752,2024-01-05,GB,Consumer,Affiliate,18-24
CUST001753,2024-01-10,CA,Consumer,Paid Social,35-44
CUST001754,2024-07-24,GB,Consumer,Affiliate,55+
CUST001755,2024-12-28,US,Premium Consumer,Direct,35-44
CUST001756,2025-01-18,US,Premium Consumer,Paid Social,45-54
CUST001757,2025-12-23,GB,Consumer,Organic Search,45-54
CUST001758,2024-02-21,GB,Consumer,Affiliate,35-44
CUST001759,2025-07-04,US,Consumer,Organic Search,35-44
CUST001760,2025-04-20,BR,Consumer,Organic Search,35-44
CUST001761,2024-07-10,US,Small Business,Affiliate,25-34
CUST001762,2024-03-03,BR,Consumer,Partner,45-54
CUST001763,2025-03-19,MX,Consumer,Direct,25-34
CUST001764,2025-08-28,GB,Premium Consumer,Organic Search,35-44
CUST001765,2024-05-09,MX,Consumer,Direct,45-54
CUST001766,2024-02-15,US,Consumer,Paid Social,18-24
CUST001767,2025-12-30,CR,Premium Consumer,Paid Social,45-54
CUST001768,2025-03-20,CR,Consumer,Organic Search,55+
CUST001769,2025-10-26,CR,Consumer,Partner,35-44
CUST001770,2024-03-27,US,Consumer,Paid Social,55+
CUST001771,2024-01-21,MX,Consumer,Organic Search,25-34
CUST001772,2024-06-28,CR,Consumer,Direct,25-34
CUST001773,2025-02-20,CA,Consumer,Organic Search,45-54
CUST001774,2025-02-14,GB,Consumer,Direct,18-24
CUST001775,2025-10-06,US,Premium Consumer,Paid Social,25-34
CUST001776,2026-02-22,CR,Premium Consumer,Organic Search,45-54
CUST001777,2025-08-19,US,Consumer,Direct,25-34
CUST001778,2026-01-24,US,Small Business,Organic Search,35-44
CUST001779,2025-01-02,GB,Small Business,Direct,25-34
CUST001780,2026-02-19,US,Consumer,Paid Social,35-44
CUST001781,2024-04-19,MX,Premium Consumer,Paid Social,45-54
CUST001782,2025-11-29,US,Consumer,Referral,35-44
CUST001783,2024-11-22,CR,Consumer,Paid Social,35-44
CUST001784,2025-01-21,GB,Consumer,Paid Social,35-44
CUST001785,2026-02-17,US,Premium Consumer,Direct,25-34
CUST001786,2024-09-21,CA,Premium Consumer,Organic Search,25-34
CUST001787,2025-05-01,US,Consumer,Referral,45-54
CUST001788,2025-12-20,MX,Consumer,Affiliate,18-24
CUST001789,2024-02-03,MX,Premium Consumer,Organic Search,45-54
CUST001790,2025-09-23,CA,Premium Consumer,Partner,35-44
CUST001791,2025-02-10,BR,Small Business,Partner,55+
CUST001792,2025-06-24,CA,Premium Consumer,Paid Social,25-34
CUST001793,2024-07-28,MX,Premium Consumer,Direct,45-54
