subscription_id,customer_id,plan_id,start_date,end_date,subscription_status,auto_renew,discount_pct
SUB0003206,CUST002846,P02,2025-03-18,2025-07-10,Cancelled,1,0.0
SUB0003207,CUST002847,P01,2026-01-11,,Active,0,20.0
SUB0003208,CUST002848,P02,2025-07-02,,Active,1,0.0
SUB0003209,CUST002849,P01,2025-06-26,,Active,1,0.0
SUB0003210,CUST002850,P03,2025-10-22,,Active,1,15.0
SUB0003211,CUST002851,P01,2024-08-19,2025-01-18,Cancelled,1,0.0
SUB0003212,CUST002852,P03,2024-08-04,,Active,1,15.0
SUB0003213,CUST002853,P03,2025-12-21,,Active,0,0.0
SUB0003214,CUST002854,P02,2025-05-19,,Active,1,5.0
SUB0003215,CUST002855,P03,2025-05-18,,Active,1,0.0
SUB0003216,CUST002856,P01,2025-08-13,,Active,1,0.0
SUB0003217,CUST002857,P01,2025-06-28,,Active,1,0.0
SUB0003218,CUST002858,P03,2025-07-14,,Active,1,0.0
SUB0003219,CUST002859,P01,2025-07-31,2025-08-28,Cancelled,1,0.0
SUB0003220,CUST002860,P03,2025-05-24,,Active,0,0.0
SUB0003221,CUST002861,P02,2024-07-15,,Active,1,0.0
SUB0003222,CUST002862,P01,2024-02-16,,Active,0,0.0
SUB0003223,CUST002863,P01,2025-05-07,2025-06-15,Cancelled,1,5.0
SUB0003224,CUST002863,P01,2026-04-24,,Active,1,10.0
SUB0003225,CUST002864,P01,2025-06-09,,Active,1,5.0
SUB0003226,CUST002865,P01,2025-06-21,2026-01-18,Cancelled,0,0.0
SUB0003227,CUST002866,P03,2025-08-17,,Active,1,0.0
SUB0003228,CUST002867,P01,2026-03-29,,Active,1,0.0
SUB0003229,CUST002868,P02,2026-03-07,,Active,1,0.0
SUB0003230,CUST002869,P02,2025-06-19,,Active,1,0.0
SUB0003231,CUST002870,P03,2025-07-13,,Active,1,10.0
SUB0003232,CUST002871,P03,2025-07-19,,Active,0,0.0
SUB0003233,CUST002872,P01,2025-06-01,2025-11-27,Cancelled,1,0.0
SUB0003234,CUST002873,P03,2024-05-21,,Active,1,0.0
SUB0003235,CUST002874,P01,2024-07-29,2025-01-21,Cancelled,1,0.0
SUB0003236,CUST002875,P01,2025-12-31,2026-04-30,Cancelled,1,20.0
SUB0003237,CUST002876,P01,2024-07-09,2025-09-28,Cancelled,0,0.0
SUB0003238,CUST002877,P01,2024-08-20,2024-12-10,Cancelled,1,0.0
SUB0003239,CUST002878,P01,2025-03-06,,Active,1,0.0
SUB0003240,CUST002879,P01,2024-08-04,2025-05-21,Cancelled,1,10.0
SUB0003241,CUST002880,P01,2025-09-16,,Active,0,0.0
SUB0003242,CUST002881,P02,2026-01-02,,Active,1,0.0
SUB0003243,CUST002882,P01,2025-05-31,,Active,1,0.0
SUB0003244,CUST002882,P01,2026-05-05,,Active,0,0.0
SUB0003245,CUST002883,P01,2025-11-28,2026-04-23,Cancelled,1,0.0
SUB0003246,CUST002884,P01,2024-10-21,,Active,1,10.0
SUB0003247,CUST002885,P02,2026-03-12,,Active,1,0.0
SUB0003249,CUST002886,P01,2025-08-10,,Active,1,20.0
SUB0003250,CUST002887,P01,2024-05-16,,Active,1,0.0
SUB0003251,CUST002888,P02,2024-03-31,,Active,1,0.0
SUB0003252,CUST002889,P02,2025-09-11,,Active,1,0.0
SUB0003253,CUST002890,P01,2026-03-07,,Active,1,10.0
SUB0003254,CUST002891,P01,2024-09-15,2025-06-22,Cancelled,1,0.0
SUB0003255,CUST002892,P01,2026-01-28,,Active,0,0.0
SUB0003256,CUST002893,P01,2024-02-03,2025-12-29,Cancelled,1,0.0
SUB0003257,CUST002894,P03,2025-02-26,,Active,1,0.0
SUB0003258,CUST002895,P01,2025-10-15,,Active,1,0.0
SUB0003259,CUST002896,P01,2025-12-03,,Active,1,5.0
SUB0003260,CUST002897,P02,2025-10-20,,Active,1,0.0
SUB0003261,CUST002898,P01,2024-08-31,,Active,1,0.0
SUB0003262,CUST002899,P04,2026-03-26,,Active,1,0.0
SUB0003263,CUST002900,P03,2024-11-13,,Active,1,0.0
SUB0003264,CUST002901,P01,2025-10-08,,Active,1,5.0
SUB0003265,CUST002902,P03,2025-11-08,,Active,1,10.0
SUB0003266,CUST002903,P02,2025-11-29,,Active,1,0.0
SUB0003267,CUST002904,P02,2025-04-08,,Active,1,10.0
SUB0003268,CUST002905,P02,2024-10-30,2026-01-11,Cancelled,1,0.0
SUB0003269,CUST002906,P02,2024-02-05,2024-11-29,Cancelled,0,10.0
SUB0003270,CUST002907,P03,2025-07-06,,Active,1,0.0
SUB0003271,CUST002908,P02,2024-06-29,,Active,1,0.0
SUB0003272,CUST002909,P02,2024-11-15,,Active,0,5.0
SUB0003273,CUST002909,P01,2025-09-03,,Active,1,10.0
SUB0003274,CUST002910,P01,2024-12-04,,Active,1,10.0
SUB0003275,CUST002911,P03,2025-12-25,,Active,0,0.0
SUB0003276,CUST002912,P01,2024-03-27,2026-04-26,Cancelled,0,10.0
SUB0003277,CUST002913,P01,2024-05-23,2025-03-31,Cancelled,1,0.0
SUB0003278,CUST002914,P03,2025-02-21,,Active,0,20.0
SUB0003279,CUST002914,P02,2025-09-06,,Active,1,15.0
SUB0003280,CUST002915,P01,2026-01-30,,Active,0,0.0
SUB0003282,CUST002916,P01,2025-11-17,,Active,1,0.0
SUB0003283,CUST002917,P03,2025-05-09,,Active,1,0.0
SUB0003284,CUST002918,P03,2026-03-22,,Active,1,20.0
SUB0003285,CUST002919,P02,2025-06-23,,Active,1,20.0
SUB0003286,CUST002920,P02,2025-05-20,,Active,1,20.0
SUB0003287,CUST002921,P01,2024-04-08,2025-04-24,Cancelled,1,0.0
SUB0003288,CUST002922,P01,2024-12-10,2025-08-26,Cancelled,0,0.0
SUB0003289,CUST002923,P03,2025-10-15,,Active,1,0.0
SUB0003290,CUST002924,P03,2025-03-16,2025-12-12,Cancelled,1,0.0
SUB0003291,CUST002925,P03,2025-04-14,,Active,1,0.0
SUB0003292,CUST002926,P02,2024-09-24,,Active,1,5.0
SUB0003293,CUST002927,P02,2025-06-05,,Active,0,0.0
SUB0003294,CUST002928,P02,2024-06-16,2024-12-30,Cancelled,1,5.0
SUB0003295,CUST002929,P02,2026-03-07,,Active,1,5.0
SUB0003296,CUST002930,P03,2024-10-04,2026-02-12,Cancelled,1,0.0
SUB0003297,CUST002931,P04,2024-05-10,2025-02-25,Cancelled,1,0.0
SUB0003298,CUST002932,P02,2024-02-19,,Active,1,10.0
SUB0003299,CUST002933,P02,2025-05-26,,Active,1,0.0
SUB0003300,CUST002934,P02,2024-04-02,,Active,1,0.0
SUB0003301,CUST002935,P03,2026-01-31,,Active,1,0.0
SUB0003302,CUST002936,P01,2024-04-30,2025-10-24,Cancelled,1,0.0
SUB0003303,CUST002937,P01,2025-09-25,,Active,1,15.0
SUB0003304,CUST002938,P01,2025-04-14,2025-08-17,Cancelled,1,10.0
SUB0003305,CUST002939,P01,2025-05-02,,Active,1,10.0
SUB0003306,CUST002940,P02,2024-09-23,2025-01-29,Cancelled,1,0.0
SUB0003307,CUST002941,P04,2024-02-09,2024-05-22,Cancelled,1,0.0
SUB0003308,CUST002942,P02,2024-01-30,2025-11-10,Cancelled,1,5.0
SUB0003309,CUST002943,P02,2024-11-07,,Active,0,0.0
SUB0003310,CUST002944,P01,2024-03-16,2025-06-11,Cancelled,1,0.0
SUB0003311,CUST002945,P01,2024-09-25,2025-02-18,Cancelled,1,10.0
SUB0003312,CUST002945,P01,2025-05-28,2026-03-18,Cancelled,1,0.0
SUB0003313,CUST002946,P04,2025-02-21,2025-08-21,Cancelled,0,0.0
SUB0003314,CUST002946,P04,2026-01-15,,Active,1,0.0
SUB0003315,CUST002947,P02,2025-01-22,,Active,1,0.0
SUB0003316,CUST002948,P01,2025-06-21,2026-06-19,Cancelled,0,5.0
SUB0003317,CUST002949,P01,2025-05-15,,Active,1,0.0
SUB0003318,CUST002950,P01,2025-09-30,,Active,1,0.0
SUB0003319,CUST002951,P03,2024-04-28,,Active,1,10.0
SUB0003320,CUST002952,P03,2024-11-23,,Active,1,15.0
SUB0003321,CUST002953,P01,2025-03-17,,Active,1,0.0
SUB0003322,CUST002954,P01,2024-02-10,,Active,1,0.0
SUB0003323,CUST002955,P02,2025-01-12,,Active,1,5.0
SUB0003324,CUST002956,P02,2025-02-19,2025-06-17,Cancelled,1,0.0
SUB0003325,CUST002957,P01,2025-03-05,2026-01-24,Cancelled,0,0.0
SUB0003326,CUST002957,P01,2026-02-14,,Active,1,0.0
SUB0003327,CUST002958,P01,2024-05-22,2024-06-20,Cancelled,1,0.0
SUB0003328,CUST002959,P01,2025-12-09,,Active,1,20.0
SUB0003329,CUST002960,P01,2025-04-21,,Active,1,5.0
SUB0003330,CUST002961,P03,2024-09-30,2026-01-31,Cancelled,1,0.0
SUB0003331,CUST002961,P01,2025-01-18,,Active,1,10.0
SUB0003332,CUST002962,P01,2024-01-21,2024-03-30,Cancelled,1,0.0
SUB0003333,CUST002962,P01,2024-07-22,2025-12-11,Cancelled,1,0.0
SUB0003334,CUST002963,P01,2025-08-17,,Active,1,0.0
SUB0003335,CUST002963,P01,2026-05-30,,Active,1,10.0
SUB0003336,CUST002964,P01,2025-03-28,,Active,1,0.0
SUB0003337,CUST002965,P03,2025-11-03,,Active,1,0.0
SUB0003338,CUST002965,P04,2026-06-06,,Active,1,0.0
SUB0003339,CUST002966,P03,2025-09-26,,Active,1,0.0
SUB0003340,CUST002967,P01,2025-03-23,2025-10-13,Cancelled,0,0.0
SUB0003341,CUST002968,P03,2024-11-12,,Active,1,0.0
SUB0003342,CUST002969,P03,2024-09-14,,Active,1,10.0
SUB0003343,CUST002970,P01,2025-06-29,,Active,1,0.0
SUB0003344,CUST002971,P01,2025-04-09,,Active,1,0.0
SUB0003345,CUST002972,P03,2024-02-06,,Active,1,0.0
SUB0003346,CUST002973,P02,2026-02-09,,Active,1,5.0
SUB0003347,CUST002974,P04,2026-02-23,,Active,1,0.0
SUB0003348,CUST002975,P02,2025-06-30,,Active,1,10.0
SUB0003349,CUST002976,P02,2025-04-15,,Active,1,0.0
SUB0003350,CUST002977,P01,2025-10-02,,Active,1,0.0
SUB0003351,CUST002978,P02,2025-06-25,,Active,1,0.0
SUB0003352,CUST002979,P01,2024-09-18,,Active,1,0.0
SUB0003353,CUST002980,P02,2024-08-11,,Active,1,0.0
SUB0003354,CUST002981,P02,2024-08-21,,Active,1,0.0
SUB0003355,CUST002982,P03,2026-02-09,,Active,1,5.0
SUB0003356,CUST002983,P01,2025-06-22,,Active,0,0.0
SUB0003357,CUST002984,P02,2024-04-06,,Active,1,5.0
SUB0003358,CUST002985,P03,2026-01-04,,Active,1,15.0
SUB0003360,CUST002986,P02,2024-05-24,2026-06-27,Cancelled,0,0.0
SUB0003361,CUST002987,P01,2024-01-26,,Active,1,0.0
SUB0003362,CUST002988,P01,2025-11-27,,Active,1,0.0
SUB0003363,CUST002988,P01,2026-05-21,,Active,1,0.0
SUB0003364,CUST002989,P04,2025-12-05,,Active,1,0.0
SUB0003365,CUST002990,P01,2026-01-04,,Active,1,0.0
SUB0003366,CUST002991,P02,2026-02-17,2026-05-11,Cancelled,1,0.0
SUB0003367,CUST002992,P02,2024-10-11,2025-02-21,Cancelled,1,10.0
SUB0003368,CUST002993,P01,2024-01-29,,Active,1,0.0
SUB0003369,CUST002994,P04,2024-10-14,,Active,1,0.0
SUB0003370,CUST002995,P02,2024-11-03,,Active,0,0.0
SUB0003371,CUST002996,P03,2025-05-08,,Active,1,0.0
SUB0003372,CUST002997,P01,2024-04-14,2024-12-13,Cancelled,1,0.0
SUB0003373,CUST002998,P02,2025-02-20,,Active,1,0.0
SUB0003374,CUST002998,P02,2026-01-05,,Active,1,10.0
SUB0003375,CUST002999,P03,2024-10-30,,Active,1,15.0
SUB0003376,CUST003000,P02,2025-04-24,2026-01-30,Cancelled,1,0.0
SUB0003377,CUST003001,P02,2024-07-04,,Active,1,0.0
SUB0003378,CUST003002,P01,2024-08-28,,Active,1,0.0
SUB0003379,CUST003003,P02,2024-06-13,,Active,1,0.0
SUB0003380,CUST003004,P02,2025-08-18,,Active,1,0.0
SUB0003381,CUST003005,P03,2025-11-01,,Active,0,0.0
SUB0003382,CUST003006,P01,2026-03-18,,Active,1,20.0
SUB0003383,CUST003007,P04,2025-12-09,,Active,1,0.0
SUB0003384,CUST003008,P02,2026-01-10,,Active,1,0.0
SUB0003385,CUST003009,P01,2026-02-24,,Active,1,0.0
SUB0003386,CUST003009,P01,2026-06-15,,Active,1,0.0
SUB0003387,CUST003010,P02,2025-05-22,,Active,1,0.0
SUB0003388,CUST003011,P02,2024-08-22,2024-09-27,Cancelled,0,0.0
SUB0003389,CUST003012,P01,2024-04-30,2025-11-25,Cancelled,1,0.0
SUB0003390,CUST003012,P01,2025-05-19,,Active,1,20.0
SUB0003391,CUST003013,P02,2024-09-12,,Active,1,0.0
SUB0003392,CUST003014,P03,2025-07-27,,Active,1,0.0
SUB0003393,CUST003015,P01,2024-06-21,2026-02-26,Cancelled,1,0.0
SUB0003394,CUST003016,P01,2025-07-13,,Active,1,10.0
SUB0003395,CUST003017,P04,2024-12-13,,Active,1,10.0
SUB0003396,CUST003018,P01,2024-09-11,,Active,1,0.0
SUB0003397,CUST003019,P02,2024-06-25,2024-12-27,Cancelled,1,0.0
SUB0003398,CUST003020,P01,2024-05-12,,Active,1,5.0
SUB0003399,CUST003021,P01,2025-02-02,,Active,1,0.0
SUB0003400,CUST003022,P03,2025-12-29,,Active,0,0.0
SUB0003401,CUST003023,P03,2025-04-27,,Active,0,0.0
SUB0003402,CUST003024,P01,2024-11-22,2025-01-11,Cancelled,0,0.0
SUB0003403,CUST003024,P01,2025-06-29,,Active,1,0.0
SUB0003404,CUST003025,P01,2025-01-03,2025-03-17,Cancelled,1,5.0
SUB0003405,CUST003025,P01,2025-05-10,2026-05-19,Cancelled,1,0.0
SUB0003406,CUST003026,P04,2025-05-21,2025-06-29,Cancelled,1,20.0
SUB0003407,CUST003027,P01,2026-04-10,,Active,1,10.0
SUB0003408,CUST003028,P01,2025-02-23,2025-04-12,Cancelled,1,10.0
SUB0003409,CUST003029,P01,2026-02-15,2026-06-20,Cancelled,1,15.0
SUB0003410,CUST003030,P01,2024-06-12,,Active,1,0.0
SUB0003411,CUST003031,P01,2024-02-07,,Active,0,0.0
SUB0003412,CUST003032,P01,2025-09-02,,Active,1,0.0
SUB0003413,CUST003033,P02,2025-06-10,,Active,0,0.0
SUB0003414,CUST003033,P03,2026-01-08,,Active,1,0.0
SUB0003415,CUST003034,P01,2026-03-11,,Active,1,20.0
SUB0003416,CUST003035,P02,2025-10-25,,Active,1,5.0
SUB0003417,CUST003035,P03,2026-03-14,,Active,1,15.0
SUB0003418,CUST003036,P03,2026-04-10,,Active,0,0.0
SUB0003419,CUST003037,P01,2024-05-18,2026-03-17,Cancelled,1,0.0
SUB0003420,CUST003038,P01,2025-09-25,2026-06-12,Cancelled,1,0.0
SUB0003421,CUST003039,P02,2025-10-19,2026-01-30,Cancelled,1,0.0
SUB0003422,CUST003040,P04,2024-11-29,2025-02-09,Cancelled,1,0.0
SUB0003423,CUST003041,P02,2024-12-27,,Active,1,0.0
SUB0003424,CUST003042,P01,2025-11-04,2025-12-11,Cancelled,1,0.0
SUB0003425,CUST003043,P03,2025-06-02,,Active,1,10.0
SUB0003426,CUST003044,P01,2024-08-11,2024-11-26,Cancelled,1,10.0
SUB0003427,CUST003044,P02,2025-04-13,,Active,1,10.0
SUB0003428,CUST003045,P02,2026-01-28,,Active,1,0.0
SUB0003429,CUST003046,P01,2025-03-07,,Active,0,0.0
SUB0003430,CUST003047,P01,2026-03-23,2026-05-12,Cancelled,1,0.0
SUB0003431,CUST003048,P02,2024-10-08,,Active,1,0.0
SUB0003432,CUST003049,P03,2026-01-28,2026-03-19,Cancelled,0,0.0
SUB0003433,CUST003050,P02,2025-06-29,,Active,1,0.0
SUB0003434,CUST003051,P01,2024-04-07,2024-12-22,Cancelled,1,0.0
SUB0003435,CUST003052,P02,2024-08-25,,Active,1,0.0
SUB0003436,CUST003053,P04,2024-09-28,,Active,1,0.0
SUB0003437,CUST003054,P03,2025-01-17,,Active,1,10.0
SUB0003438,CUST003054,P02,2025-08-31,2026-03-12,Cancelled,1,0.0
SUB0003439,CUST003055,P03,2025-04-07,2025-05-12,Cancelled,1,0.0
SUB0003440,CUST003056,P02,2025-01-30,,Active,1,0.0
SUB0003441,CUST003057,P01,2024-07-31,2025-05-25,Cancelled,1,0.0
SUB0003442,CUST003058,P02,2025-01-12,,Active,1,0.0
SUB0003443,CUST003059,P01,2026-03-09,,Active,1,0.0
SUB0003444,CUST003060,P01,2025-03-15,2026-04-27,Cancelled,1,0.0
SUB0003445,CUST003061,P01,2026-02-24,,Active,1,0.0
SUB0003446,CUST003062,P01,2024-03-07,2025-09-16,Cancelled,0,0.0
SUB0003447,CUST003063,P03,2024-07-17,,Active,1,0.0
SUB0003448,CUST003064,P01,2025-03-18,,Active,1,0.0
SUB0003449,CUST003065,P02,2026-03-29,,Active,1,0.0
SUB0003450,CUST003066,P01,2025-01-13,2025-07-15,Cancelled,1,0.0
SUB0003451,CUST003067,P01,2025-09-27,,Active,1,0.0
SUB0003452,CUST003068,P01,2024-06-07,2025-10-14,Cancelled,0,0.0
SUB0003453,CUST003069,P03,2024-06-19,,Active,1,0.0
SUB0003454,CUST003070,P03,2024-06-25,,Active,1,15.0
SUB0003455,CUST003071,P03,2025-01-13,,Active,1,0.0
SUB0003456,CUST003072,P01,2025-03-28,,Active,1,0.0
SUB0003457,CUST003072,P01,2025-09-06,,Active,0,0.0
SUB0003458,CUST003073,P01,2025-08-02,,Active,0,0.0
SUB0003459,CUST003074,P02,2024-07-29,,Active,1,0.0
SUB0003460,CUST003075,P04,2024-03-29,2024-10-21,Cancelled,1,0.0
SUB0003461,CUST003076,P01,2025-07-26,,Active,1,0.0
SUB0003462,CUST003077,P01,2025-06-10,2025-08-24,Cancelled,0,20.0
SUB0003463,CUST003078,P01,2025-10-22,,Active,1,0.0
SUB0003465,CUST003079,P02,2025-11-26,2026-01-11,Cancelled,0,0.0
SUB0003466,CUST003080,P01,2026-04-03,,Active,1,0.0
SUB0003467,CUST003081,P03,2024-03-07,,Active,1,0.0
SUB0003468,CUST003082,P01,2024-09-26,,Active,1,0.0
SUB0003469,CUST003083,P01,2025-06-22,2026-01-24,Cancelled,1,0.0
SUB0003470,CUST003084,P01,2024-03-03,2026-05-11,Cancelled,1,0.0
SUB0003471,CUST003085,P01,2025-08-01,,Active,1,0.0
SUB0003472,CUST003086,P01,2025-10-05,2026-01-31,Cancelled,1,0.0
SUB0003473,CUST003087,P01,2025-07-04,2026-02-16,Cancelled,1,0.0
SUB0003474,CUST003088,P01,2025-07-14,2025-12-21,Cancelled,1,0.0
SUB0003475,CUST003089,P01,2024-04-06,2025-01-25,Cancelled,1,0.0
SUB0003476,CUST003090,P01,2024-12-17,,Active,1,0.0
SUB0003477,CUST003091,P03,2024-07-15,,Active,1,10.0
SUB0003478,CUST003092,P03,2026-04-11,,Active,0,0.0
SUB0003479,CUST003093,P02,2025-04-13,2026-05-18,Cancelled,1,0.0
SUB0003480,CUST003094,P04,2025-02-06,,Active,1,0.0
SUB0003481,CUST003095,P03,2024-06-21,2024-12-26,Cancelled,1,10.0
SUB0003482,CUST003096,P01,2024-09-07,2025-02-20,Cancelled,1,0.0
SUB0003483,CUST003097,P03,2026-03-30,,Active,0,0.0
SUB0003484,CUST003098,P03,2024-01-26,,Active,1,0.0
SUB0003485,CUST003098,P01,2024-06-16,2025-08-25,Cancelled,1,0.0
SUB0003486,CUST003099,P02,2024-08-28,,Active,1,0.0
SUB0003487,CUST003099,P02,2025-01-21,,Active,1,15.0
SUB0003488,CUST003100,P01,2025-08-24,,Active,1,0.0
SUB0003489,CUST003100,P02,2026-05-01,,Active,1,0.0
SUB0003490,CUST003101,P01,2024-01-20,2025-11-13,Cancelled,1,0.0
SUB0003491,CUST003102,P01,2025-10-17,,Active,1,5.0
SUB0003492,CUST003103,P01,2025-12-14,2026-05-26,Cancelled,1,0.0
SUB0003493,CUST003104,P01,2024-04-22,,Active,1,0.0
SUB0003494,CUST003105,P02,2024-12-05,,Active,1,0.0
SUB0003495,CUST003106,P02,2025-11-26,,Active,1,10.0
SUB0003496,CUST003107,P01,2025-03-23,,Active,1,0.0
SUB0003497,CUST003107,P01,2025-10-20,,Active,1,15.0
SUB0003498,CUST003108,P03,2025-06-23,2025-10-17,Cancelled,1,10.0
SUB0003499,CUST003109,P01,2024-11-03,,Active,1,0.0
SUB0003500,CUST003110,P01,2024-11-21,,Active,1,0.0
SUB0003501,CUST003111,P01,2024-02-29,,Active,1,5.0
SUB0003502,CUST003112,P01,2025-07-14,,Active,1,0.0
SUB0003503,CUST003113,P03,2025-12-29,,Active,1,0.0
SUB0003504,CUST003114,P03,2025-02-10,,Active,1,5.0
SUB0003505,CUST003115,P01,2025-12-19,,Active,1,0.0
SUB0003506,CUST003116,P02,2025-07-28,,Active,1,10.0
SUB0003507,CUST003117,P02,2025-07-08,2025-08-19,Cancelled,0,15.0
SUB0003508,CUST003118,P03,2026-03-12,,Active,1,15.0
SUB0003509,CUST003119,P01,2024-10-04,,Active,1,0.0
SUB0003510,CUST003120,P02,2025-02-21,,Active,1,0.0
SUB0003511,CUST003121,P01,2024-07-31,,Active,1,0.0
SUB0003512,CUST003122,P01,2024-04-11,,Active,1,0.0
SUB0003513,CUST003123,P04,2025-12-05,,Active,1,0.0
SUB0003514,CUST003124,P02,2025-12-24,,Active,1,15.0
SUB0003515,CUST003125,P03,2026-01-22,2026-03-31,Cancelled,1,0.0
SUB0003516,CUST003126,P01,2026-03-24,,Active,1,0.0
SUB0003517,CUST003127,P01,2024-02-27,,Active,1,0.0
SUB0003518,CUST003127,P01,2024-12-31,2025-08-29,Cancelled,1,10.0
SUB0003519,CUST003128,P01,2025-08-06,,Active,1,15.0
SUB0003520,CUST003128,P03,2026-01-28,,Active,1,0.0
SUB0003521,CUST003129,P01,2025-11-25,,Active,1,5.0
SUB0003523,CUST003130,P01,2025-08-29,,Active,1,0.0
SUB0003524,CUST003131,P01,2024-07-20,2024-12-29,Cancelled,1,15.0
SUB0003525,CUST003132,P02,2024-08-12,,Active,1,0.0
SUB0003526,CUST003133,P01,2024-11-03,2025-04-14,Cancelled,1,15.0
SUB0003527,CUST003134,P01,2026-03-15,,Active,1,0.0
SUB0003528,CUST003135,P02,2026-01-26,,Active,1,0.0
SUB0003530,CUST003136,P01,2024-05-24,2024-10-27,Cancelled,1,5.0
SUB0003531,CUST003137,P03,2024-01-05,2025-06-12,Cancelled,1,0.0
SUB0003532,CUST003138,P02,2024-05-10,,Active,0,15.0
SUB0003533,CUST003139,P01,2025-09-02,2026-02-20,Cancelled,1,0.0
SUB0003534,CUST003140,P01,2025-09-26,2026-01-25,Cancelled,1,0.0
SUB0003535,CUST003141,P02,2025-01-19,,Active,1,0.0
SUB0003536,CUST003142,P02,2025-01-05,,Active,0,0.0
SUB0003537,CUST003143,P01,2024-09-26,,Active,0,20.0
SUB0003538,CUST003144,P01,2024-08-06,,Active,1,0.0
SUB0003539,CUST003145,P02,2026-02-26,,Active,0,0.0
SUB0003540,CUST003146,P03,2024-06-12,,Active,1,0.0
SUB0003541,CUST003147,P01,2024-02-10,2024-05-30,Cancelled,1,0.0
SUB0003542,CUST003148,P01,2025-08-29,,Active,1,10.0
SUB0003543,CUST003149,P02,2025-09-05,,Active,1,0.0
SUB0003544,CUST003150,P02,2025-03-13,,Active,1,0.0
SUB0003545,CUST003151,P01,2026-01-15,,Active,1,0.0
SUB0003546,CUST003152,P01,2025-02-21,2026-04-10,Cancelled,1,0.0
SUB0003547,CUST003153,P01,2025-10-30,,Active,1,15.0
SUB0003548,CUST003154,P01,2025-10-17,,Active,1,0.0
SUB0003549,CUST003155,P01,2024-03-16,,Active,1,0.0
SUB0003550,CUST003156,P02,2026-01-27,,Active,1,0.0
SUB0003551,CUST003157,P03,2025-11-16,,Active,1,0.0
SUB0003552,CUST003158,P02,2026-04-02,,Active,0,0.0
SUB0003553,CUST003159,P01,2024-03-01,,Active,1,0.0
SUB0003554,CUST003160,P01,2024-07-21,,Active,1,0.0
SUB0003555,CUST003161,P01,2025-10-02,,Active,1,0.0
SUB0003556,CUST003162,P01,2025-08-24,,Active,0,0.0
SUB0003557,CUST003163,P01,2025-09-03,,Active,0,10.0
SUB0003558,CUST003164,P02,2024-12-19,,Active,1,0.0
SUB0003559,CUST003165,P02,2024-07-01,,Active,1,0.0
SUB0003560,CUST003166,P04,2024-03-30,,Active,1,0.0
SUB0003561,CUST003167,P01,2024-12-09,,Active,1,0.0
SUB0003562,CUST003168,P01,2025-03-03,,Active,1,0.0
SUB0003563,CUST003168,P01,2026-03-14,,Active,1,0.0
SUB0003564,CUST003169,P02,2025-08-11,,Active,1,0.0
SUB0003565,CUST003170,P03,2024-01-10,,Active,1,15.0
SUB0003566,CUST003171,P01,2025-02-13,,Active,1,15.0
SUB0003567,CUST003172,P02,2025-04-05,,Active,1,0.0
SUB0003568,CUST003173,P04,2025-04-05,2025-08-19,Cancelled,0,15.0
SUB0003569,CUST003174,P03,2024-01-29,,Active,1,0.0
SUB0003570,CUST003175,P01,2024-04-11,,Active,1,0.0
SUB0003571,CUST003176,P01,2024-06-06,2024-09-11,Cancelled,1,0.0
SUB0003572,CUST003177,P01,2025-02-03,2025-03-27,Cancelled,1,10.0
SUB0003573,CUST003178,P01,2026-01-07,,Active,1,0.0
SUB0003574,CUST003179,P02,2025-01-07,,Active,1,5.0
SUB0003575,CUST003180,P02,2024-02-29,,Active,1,10.0
SUB0003576,CUST003180,P02,2024-08-04,,Active,1,15.0
SUB0003577,CUST003181,P01,2025-11-05,,Active,1,0.0
SUB0003578,CUST003182,P01,2025-12-02,,Active,1,5.0
SUB0003579,CUST003183,P04,2024-06-13,,Active,1,0.0
SUB0003580,CUST003184,P01,2025-02-25,,Active,1,0.0
SUB0003581,CUST003185,P01,2024-06-12,2024-12-25,Cancelled,1,0.0
SUB0003582,CUST003186,P02,2024-06-26,,Active,1,0.0
SUB0003583,CUST003187,P01,2024-06-29,,Active,1,0.0
SUB0003584,CUST003187,P02,2024-10-07,2025-03-09,Cancelled,0,0.0
SUB0003585,CUST003188,P01,2025-05-29,,Active,1,0.0
SUB0003586,CUST003189,P03,2024-03-22,,Active,1,0.0
SUB0003587,CUST003190,P01,2025-01-18,2025-03-19,Cancelled,1,0.0
SUB0003588,CUST003190,P02,2025-09-09,,Active,1,0.0
SUB0003589,CUST003191,P02,2024-08-20,,Active,1,10.0
SUB0003590,CUST003192,P01,2026-03-11,,Active,1,10.0
SUB0003591,CUST003193,P01,2026-02-17,,Active,1,15.0
SUB0003592,CUST003194,P03,2025-10-23,,Active,1,5.0
SUB0003593,CUST003195,P03,2025-07-30,,Active,0,10.0
SUB0003594,CUST003196,P03,2024-08-17,2025-10-18,Cancelled,1,0.0
SUB0003595,CUST003197,P02,2025-12-16,,Active,1,0.0
SUB0003596,CUST003198,P03,2024-09-03,,Active,1,0.0
SUB0003597,CUST003199,P01,2024-09-26,2026-06-24,Cancelled,1,0.0
SUB0003598,CUST003200,P01,2025-07-27,,Active,1,0.0
SUB0003599,CUST003201,P01,2025-03-02,,Active,1,20.0
SUB0003600,CUST003202,P01,2025-05-03,,Active,1,10.0
SUB0003601,CUST003203,P02,2026-02-24,,Active,1,20.0
SUB0003602,CUST003204,P03,2025-10-19,,Active,1,0.0
SUB0003603,CUST003205,P04,2025-07-27,2026-05-23,Cancelled,1,0.0
SUB0003604,CUST003205,P03,2025-11-14,,Active,1,0.0
